lam_N,mu,pole_index,re,im,G_exact_DC,G_exact_DC_imag,mark,D_star,N_star,A_star,S_star
0.6325305097451205,-3.0,1,-0.11429433126699615,0.0,0.014731219295016713,0.0,,48.25635380456143,0.0033166687357937537,0.5761812238829235,1.2369240522995255
0.6325305097451205,-3.0,2,-0.9998159088820869,0.0,0.014731219295016713,0.0,,48.25635380456143,0.0033166687357937537,0.5761812238829235,1.2369240522995255
0.6325305097451205,-3.0,3,-190.71235401118622,0.0,0.014731219295016713,0.0,,48.25635380456143,0.0033166687357937537,0.5761812238829235,1.2369240522995255
0.6461961103904159,6.0,0,-0.10000000000006486,0.0,-7.099940872274283e-05,0.0,,48.10635505931759,0.0033988836632557673,0.5886284555156267,1.1690841003150834
0.6461961103904159,6.0,1,-0.10000789304420134,0.0,-7.099940872274283e-05,0.0,,48.10635505931759,0.0033988836632557673,0.5886284555156267,1.1690841003150834
0.6461961103904159,6.0,2,-0.9999920693944484,0.0,-7.099940872274283e-05,0.0,,48.10635505931759,0.0033988836632557673,0.5886284555156267,1.1690841003150834
0.6461961103904159,6.0,3,-190.122311796247,0.0,-7.099940872274283e-05,0.0,,48.10635505931759,0.0033988836632557673,0.5886284555156267,1.1690841003150834
0.6461961103904159,-3.0,0,-0.08715498749569213,0.0,0.01753604746341301,0.0,,48.10635505931759,0.0033988836632557673,0.5886284555156267,1.1690841003150834
0.6461961103904159,-3.0,1,-0.11552313331798497,0.0,0.01753604746341301,0.0,,48.10635505931759,0.0033988836632557673,0.5886284555156267,1.1690841003150834
0.6461961103904159,-3.0,2,-0.9997807088795624,0.0,0.01753604746341301,0.0,,48.10635505931759,0.0033988836632557673,0.5886284555156267,1.1690841003150834
0.6461961103904159,-3.0,3,-190.11985292899254,0.0,0.01753604746341301,0.0,,48.10635505931759,0.0033988836632557673,0.5886284555156267,1.1690841003150834
0.6601569515626418,6.0,0,-0.09999999999993936,0.0,-8.4905868339804e-05,0.0,,47.93198528700189,0.0034849404802722176,0.6013444169753449,1.104496738370459
0.6601569515626418,6.0,1,-0.10000943906762949,0.0,-8.4905868339804e-05,0.0,,47.93198528700189,0.0034849404802722176,0.6013444169753449,1.104496738370459
0.6601569515626418,6.0,2,-0.9999905158498615,0.0,-8.4905868339804e-05,0.0,,47.93198528700189,0.0034849404802722176,0.6013444169753449,1.104496738370459
0.6601569515626418,6.0,3,-189.43360714005217,0.0,-8.4905868339804e-05,0.0,,47.93198528700189,0.0034849404802722176,0.6013444169753449,1.104496738370459
0.6601569515626418,-3.0,0,-0.08591436606561277,0.0,0.02088224253594238,0.0,,47.93198528700189,0.0034849404802722176,0.6013444169753449,1.104496738370459
0.6601569515626418,-3.0,1,-0.11686804474105143,0.0,0.02088224253594238,0.0,,47.93198528700189,0.0034849404802722176,0.6013444169753449,1.104496738370459
0.6601569515626418,-3.0,2,-0.9997386768520968,0.0,0.02088224253594238,0.0,,47.93198528700189,0.0034849404802722176,0.6013444169753449,1.104496738370459
0.6601569515626418,-3.0,3,-189.43108600731102,0.0,0.02088224253594238,0.0,,47.93198528700189,0.0034849404802722176,0.6013444169753449,1.104496738370459
0.6744194118302198,6.0,0,-0.10000000000009528,0.0,-0.00010162349353135958,0.0,,47.72880697340739,0.003575379032055144,0.6143348724398104,1.0430570580648637
0.6744194118302198,6.0,1,-0.100011297630878,0.0,-0.00010162349353135958,0.0,,47.72880697340739,0.003575379032055144,0.6143348724398104,1.0430570580648637
0.6744194118302198,6.0,2,-0.999988648178974,0.0,-0.00010162349353135958,0.0,,47.72880697340739,0.003575379032055144,0.6143348724398104,1.0430570580648637
0.6744194118302198,6.0,3,-188.63111159552008,0.0,-0.00010162349353135958,0.0,,47.72880697340739,0.003575379032055144,0.6143348724398104,1.0430570580648637
0.6744194118302198,-3.0,0,-0.08455848211026712,0.0,0.024872273770485228,0.0,,47.72880697340739,0.003575379032055144,0.6143348724398104,1.0430570580648637
0.6744194118302198,-3.0,1,-0.11833952549450126,0.0,0.024872273770485228,0.0,,47.72880697340739,0.003575379032055144,0.6143348724398104,1.0430570580648637
0.6744194118302198,-3.0,2,-0.999688508442859,0.0,0.024872273770485228,0.0,,47.72880697340739,0.003575379032055144,0.6143348724398104,1.0430570580648637
0.6744194118302198,-3.0,3,-188.62852502528233,0.0,0.024872273770485228,0.0,,47.72880697340739,0.003575379032055144,0.6143348724398104,1.0430570580648637
0.6889900075683141,6.0,0,-0.10000000000000822,0.0,-0.00012173347897492596,0.0,,47.4916239274201,0.003670856090706986,0.6276057010261459,0.9846578303484956
