m,n,mu_formula,k1,k2
19,13,-1.414213562373095,4.974188368183839,3.4033920413889427
19,14,-0.6967746271587951,4.974188368183839,3.665191429188092
19,15,0.10342452783194456,4.974188368183839,3.926990816987241
19,16,0.9318516525781348,4.974188368183839,4.1887902047863905
19,17,1.7320508075688772,4.974188368183839,4.4505895925855405
19,18,2.449489742783177,4.974188368183839,4.71238898038469
19,19,3.035276180410081,4.974188368183839,4.974188368183839
19,20,3.449489742783177,4.974188368183839,5.235987755982989
19,21,3.6639024601470123,4.974188368183839,5.497787143782138
19,22,3.6639024601470123,4.974188368183839,5.759586531581287
19,23,3.449489742783178,4.974188368183839,6.021385919380436
20,0,4.0,5.235987755982989,0.0
20,1,3.449489742783179,5.235987755982989,0.2617993877991494
20,2,2.732050807568877,5.235987755982989,0.5235987755982988
20,3,1.896575472168054,5.235987755982989,0.7853981633974483
20,4,1.0000000000000013,5.235987755982989,1.0471975511965976
20,5,0.10342452783194633,5.235987755982989,1.3089969389957472
20,6,-0.7320508075688767,5.235987755982989,1.5707963267948966
20,7,-1.4494897427831774,5.235987755982989,1.832595714594046
20,8,-1.9999999999999993,5.235987755982989,2.0943951023931953
20,9,-2.3460652149512313,5.235987755982989,2.356194490192345
20,10,-2.4641016151377544,5.235987755982989,2.6179938779914944
20,11,-2.3460652149512318,5.235987755982989,2.8797932657906435
20,12,-2.0,5.235987755982989,3.141592653589793
20,13,-1.449489742783178,5.235987755982989,3.4033920413889427
20,14,-0.7320508075688782,5.235987755982989,3.665191429188092
20,15,0.10342452783194456,5.235987755982989,3.926990816987241
20,16,0.9999999999999983,5.235987755982989,4.1887902047863905
20,17,1.896575472168054,5.235987755982989,4.4505895925855405
20,18,2.7320508075688767,5.235987755982989,4.71238898038469
20,19,3.449489742783177,5.235987755982989,4.974188368183839
20,20,4.0,5.235987755982989,5.235987755982989
20,21,4.346065214951231,5.235987755982989,5.497787143782138
20,22,4.464101615137754,5.235987755982989,5.759586531581287
20,23,4.346065214951233,5.235987755982989,6.021385919380436
21,0,4.82842712474619,5.497787143782138,0.0
21,1,4.346065214951231,5.497787143782138,0.2617993877991494
21,2,3.6639024601470127,5.497787143782138,0.5235987755982988
21,3,2.8284271247461894,5.497787143782138,0.7853981633974483
21,4,1.8965754721680537,5.497787143782138,1.0471975511965976
21,5,0.9318516525781353,5.497787143782138,1.3089969389957472
21,6,-4.440892098500626e-16,5.497787143782138,1.5707963267948966
21,7,-0.8354753354008237,5.497787143782138,1.832595714594046
21,8,-1.5176380902050415,5.497787143782138,2.0943951023931953
21,9,-2.0,5.497787143782138,2.356194490192345
21,10,-2.249688897773919,5.497787143782138,2.6179938779914944
21,11,-2.249688897773919,5.497787143782138,2.8797932657906435
21,12,-2.0,5.497787143782138,3.141592653589793
21,13,-1.5176380902050415,5.497787143782138,3.4033920413889427
21,14,-0.8354753354008246,5.497787143782138,3.665191429188092
21,15,-1.8759367644105466e-15,5.497787143782138,3.926990816987241
21,16,0.9318516525781348,5.497787143782138,4.1887902047863905
21,17,1.896575472168054,5.497787143782138,4.4505895925855405
21,18,2.8284271247461894,5.497787143782138,4.71238898038469
21,19,3.6639024601470123,5.497787143782138,4.974188368183839
21,20,4.346065214951231,5.497787143782138,5.235987755982989
21,21,4.82842712474619,5.497787143782138,5.497787143782138
21,22,5.078116022520108,5.497787143782138,5.759586531581287
21,23,5.078116022520109,5.497787143782138,6.021385919380436
22,0,5.4641016151377535,5.759586531581287,0.0
22,1,5.078116022520108,5.759586531581287,0.2617993877991494
22,2,4.4641016151377535,5.759586531581287,0.5235987755982988
22,3,3.6639024601470123,5.759586531581287,0.7853981633974483
22,4,2.7320508075688763,5.759586531581287,1.0471975511965976
22,5,1.7320508075688752,5.759586531581287,1.3089969389957472
22,6,0.7320508075688761,5.759586531581287,1.5707963267948966
22,7,-0.19980084500925988,5.759586531581287,1.832595714594046
22,8,-1.0000000000000004,5.759586531581287,2.0943951023931953
22,9,-1.614014407382355,5.759586531581287,2.356194490192345
22,10,-2.000000000000001,5.759586531581287,2.6179938779914944
22,11,-2.131652497587396,5.759586531581287,2.8797932657906435
22,12,-2.0,5.759586531581287,3.141592653589793
22,13,-1.6140144073823541,5.759586531581287,3.4033920413889427
22,14,-1.0000000000000004,5.759586531581287,3.665191429188092
22,15,-0.19980084500926076,5.759586531581287,3.926990816987241
22,16,0.732050807568876,5.759586531581287,4.1887902047863905
22,17,1.7320508075688783,5.759586531581287,4.4505895925855405
22,18,2.7320508075688767,5.759586531581287,4.71238898038469
22,19,3.6639024601470123,5.759586531581287,4.974188368183839
22,20,4.464101615137754,5.759586531581287,5.235987755982989
22,21,5.078116022520108,5.759586531581287,5.497787143782138
22,22,5.4641016151377535,5.759586531581287,5.759586531581287
22,23,5.5957541127251496,5.759586531581287,6.021385919380436
23,0,5.863703305156273,6.021385919380436,0.0
23,1,5.5957541127251496,6.021385919380436,0.2617993877991494
23,2,5.078116022520107,6.021385919380436,0.5235987755982988
23,3,4.3460652149512295,6.021385919380436,0.7853981633974483
23,4,3.449489742783177,6.021385919380436,1.0471975511965976
23,5,2.4494897427831757,6.021385919380436,1.3089969389957472
23,6,1.4142135623730934,6.021385919380436,1.5707963267948966
23,7,0.41421356237309404,6.021385919380436,1.832595714594046
23,8,-0.4823619097949592,6.021385919380436,2.0943951023931953
23,9,-1.2144127173638368,6.021385919380436,2.356194490192345
23,10,-1.7320508075688783,6.021385919380436,2.6179938779914944
23,11,-2.0,6.021385919380436,2.8797932657906435
23,12,-2.0,6.021385919380436,3.141592653589793
23,13,-1.732050807568877,6.021385919380436,3.4033920413889427
23,14,-1.2144127173638357,6.021385919380436,3.665191429188092
23,15,-0.4823619097949592,6.021385919380436,3.926990816987241
23,16,0.4142135623730945,6.021385919380436,4.1887902047863905
23,17,1.414213562373097,6.021385919380436,4.4505895925855405
23,18,2.4494897427831788,6.021385919380436,4.71238898038469
23,19,3.449489742783178,6.021385919380436,4.974188368183839
23,20,4.346065214951233,6.021385919380436,5.235987755982989
23,21,5.078116022520109,6.021385919380436,5.497787143782138
23,22,5.5957541127251496,6.021385919380436,5.759586531581287
23,23,5.863703305156273,6.021385919380436,6.021385919380436
