pair,param_x,param_y,x,y,n_branches,classification,nonuniform_max_re_lambda,uniform_re_lambda,dominant_lambda_graph
n_ASC_x_Kd,n_ASC,Kd,3.916666666666667,0.08342461711430889,1,nonuniform_instability,0.2637227185887487,-0.09999999999999992,-3.0
n_ASC_x_Kd,n_ASC,Kd,3.916666666666667,0.09654893846056294,1,nonuniform_instability,0.25321525121131944,-0.09999999999999992,-3.0
n_ASC_x_Kd,n_ASC,Kd,3.916666666666667,0.111737971839762,1,nonuniform_instability,0.23993139538761693,-0.10000000000000003,-3.0
n_ASC_x_Kd,n_ASC,Kd,3.916666666666667,0.1293165367733516,1,nonuniform_instability,0.22276230924375634,-0.09999999999999987,-3.0
n_ASC_x_Kd,n_ASC,Kd,3.916666666666667,0.1496605532364136,1,nonuniform_instability,0.2000390026924544,-0.1000000000000001,-3.0
n_ASC_x_Kd,n_ASC,Kd,3.916666666666667,0.17320508075688767,1,nonuniform_instability,0.16940244024176201,-0.10000000000000012,-3.0
n_ASC_x_Kd,n_ASC,Kd,3.916666666666667,0.20045362222208296,1,nonuniform_instability,0.1285600804823236,-0.09999999999999998,-3.0
n_ASC_x_Kd,n_ASC,Kd,3.916666666666667,0.23198889135563464,1,nonuniform_instability,0.07979485246469432,-0.09999999999999945,-3.0
n_ASC_x_Kd,n_ASC,Kd,3.916666666666667,0.26848527412884793,1,nonuniform_instability,0.03776436085578232,-0.09999999999999931,-3.0
n_ASC_x_Kd,n_ASC,Kd,3.916666666666667,0.3107232505953858,1,nonuniform_instability,0.019202626853425768,-0.09999999999999884,-3.0
n_ASC_x_Kd,n_ASC,Kd,3.916666666666667,0.3596060855621767,1,nonuniform_instability,0.005207420093499175,-0.10000000000000225,-3.0
n_ASC_x_Kd,n_ASC,Kd,3.916666666666667,0.41617914502878156,1,stable_homogeneous,-0.018120753778244042,-0.09999999999999322,-3.0
n_ASC_x_Kd,n_ASC,Kd,3.916666666666667,0.4816522514798769,1,stable_homogeneous,-0.045913815101447104,-0.10000000000007091,-3.0
n_ASC_x_Kd,n_ASC,Kd,3.916666666666667,0.5574255561017865,1,stable_homogeneous,-0.06779079873260227,-0.1000000000000704,-3.0
n_ASC_x_Kd,n_ASC,Kd,3.916666666666667,0.645119481203894,1,stable_homogeneous,-0.0814003566757771,-0.10000000000010215,-3.0
n_ASC_x_Kd,n_ASC,Kd,3.916666666666667,0.7466093731676465,1,stable_homogeneous,-0.08910604382503043,-0.10000000000000206,-3.0
n_ASC_x_Kd,n_ASC,Kd,3.916666666666667,0.8640656069811172,1,stable_homogeneous,-0.09333886792380304,-0.10000000000006436,-3.0
n_ASC_x_Kd,n_ASC,Kd,3.916666666666667,1.0,1,stable_homogeneous,-0.09565684863135758,-0.09999999999997025,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.125,0.03,1,nonuniform_instability,0.31855385803134983,-0.10000000000000017,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.125,0.03471958582498655,1,nonuniform_instability,0.3158074274111714,-0.1000000000000002,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.125,0.040181654661953545,1,nonuniform_instability,0.3126217347271064,-0.10000000000000009,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.125,0.04650301358752224,1,nonuniform_instability,0.3089031404350811,-0.09999999999999998,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.125,0.05381884571241648,1,nonuniform_instability,0.30453032339727626,-0.10000000000000003,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.125,0.06228560109046508,1,nonuniform_instability,0.2993432400089894,-0.1,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.125,0.07208434242404262,1,nonuniform_instability,0.29312641840376163,-0.10000000000000003,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.125,0.08342461711430889,1,nonuniform_instability,0.28558301004944225,-0.09999999999999992,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.125,0.09654893846056294,1,nonuniform_instability,0.27629338188994224,-0.10000000000000014,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.125,0.111737971839762,1,nonuniform_instability,0.2646473634065283,-0.09999999999999996,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.125,0.1293165367733516,1,nonuniform_instability,0.2497316725155331,-0.10000000000000002,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.125,0.1496605532364136,1,nonuniform_instability,0.23014625466406502,-0.10000000000000006,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.125,0.17320508075688767,1,nonuniform_instability,0.2037459572131107,-0.10000000000000026,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.125,0.20045362222208296,1,nonuniform_instability,0.16755637444698257,-0.10000000000000009,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.125,0.23198889135563464,1,nonuniform_instability,0.11951000759677505,-0.10000000000000024,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.125,0.26848527412884793,1,nonuniform_instability,0.06633648559341249,-0.10000000000000016,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.125,0.3107232505953858,1,nonuniform_instability,0.030535627808548276,-0.0999999999999989,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.125,0.3596060855621767,1,nonuniform_instability,0.015419426381404481,-0.10000000000000267,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.125,0.41617914502878156,1,stable_homogeneous,-0.005626735889515898,-0.09999999999997786,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.125,0.4816522514798769,1,stable_homogeneous,-0.03576052009274202,-0.10000000000003964,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.125,0.5574255561017865,1,stable_homogeneous,-0.062211152916688134,-0.10000000000003959,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.125,0.645119481203894,1,stable_homogeneous,-0.07892044901231203,-0.10000000000010174,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.125,0.7466093731676465,1,stable_homogeneous,-0.08814355287214228,-0.09999999999997082,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.125,0.8640656069811172,1,stable_homogeneous,-0.09302962165457754,-0.1000000000000331,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.125,1.0,1,stable_homogeneous,-0.09560942401219787,-0.10000000000003319,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.333333333333334,0.03,1,nonuniform_instability,0.3360097837223176,-0.09999999999999998,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.333333333333334,0.03471958582498655,1,nonuniform_instability,0.3334761033391184,-0.09999999999999985,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.333333333333334,0.040181654661953545,1,nonuniform_instability,0.33054153835827677,-0.09999999999999987,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.333333333333334,0.04650301358752224,1,nonuniform_instability,0.32712275349326353,-0.09999999999999995,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.333333333333334,0.05381884571241648,1,nonuniform_instability,0.3231125453174293,-0.10000000000000006,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.333333333333334,0.06228560109046508,1,nonuniform_instability,0.3183706062503688,-0.10000000000000006,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.333333333333334,0.07208434242404262,1,nonuniform_instability,0.3127096685491282,-0.09999999999999992,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.333333333333334,0.08342461711430889,1,nonuniform_instability,0.3058741529456412,-0.09999999999999998,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.333333333333334,0.09654893846056294,1,nonuniform_instability,0.2975063088715492,-0.10000000000000021,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.333333333333334,0.111737971839762,1,nonuniform_instability,0.2870909010552801,-0.10000000000000007,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.333333333333334,0.1293165367733516,1,nonuniform_instability,0.27386236484440607,-0.09999999999999987,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.333333333333334,0.1496605532364136,1,nonuniform_instability,0.2566467220044332,-0.09999999999999974,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.333333333333334,0.17320508075688767,1,nonuniform_instability,0.2336011883447996,-0.09999999999999998,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.333333333333334,0.20045362222208296,1,nonuniform_instability,0.2018790066514825,-0.10000000000000009,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.333333333333334,0.23198889135563464,1,nonuniform_instability,0.15785973551052396,-0.09999999999999971,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.333333333333334,0.26848527412884793,1,nonuniform_instability,0.10151849008530407,-0.10000000000000049,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.333333333333334,0.3107232505953858,1,nonuniform_instability,0.04891239340363259,-0.09999999999999944,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.333333333333334,0.3596060855621767,1,nonuniform_instability,0.024700556129863337,-0.09999999999999987,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.333333333333334,0.41617914502878156,1,nonuniform_instability,0.005879247593417843,-0.10000000000000206,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.333333333333334,0.4816522514798769,1,stable_homogeneous,-0.024867102160702655,-0.10000000000002354,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.333333333333334,0.5574255561017865,1,stable_homogeneous,-0.055897782294451866,-0.10000000000010223,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.333333333333334,0.645119481203894,1,stable_homogeneous,-0.07616592593843739,-0.10000000000003888,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.333333333333334,0.7466093731676465,1,stable_homogeneous,-0.08712023372853497,-0.10000000000000196,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.333333333333334,0.8640656069811172,1,stable_homogeneous,-0.09271907433057748,-0.10000000000003319,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.333333333333334,1.0,1,stable_homogeneous,-0.09556840234499941,-0.09999999999993989,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.541666666666667,0.03,1,nonuniform_instability,0.35283913222594954,-0.10000000000000021,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.541666666666667,0.03471958582498655,1,nonuniform_instability,0.35047760566662867,-0.09999999999999998,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.541666666666667,0.040181654661953545,0,no_positive_fixed_point,,,
n_ASC_x_Kd,n_ASC,Kd,4.541666666666667,0.04650301358752224,1,nonuniform_instability,0.3445671534214695,-0.10000000000000012,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.541666666666667,0.05381884571241648,1,nonuniform_instability,0.3408463374351694,-0.1,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.541666666666667,0.06228560109046508,1,nonuniform_instability,0.33645760761752713,-0.10000000000000017,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.541666666666667,0.07208434242404262,1,nonuniform_instability,0.3312349058709257,-0.10000000000000012,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.541666666666667,0.08342461711430889,1,nonuniform_instability,0.3249535004050139,-0.09999999999999996,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.541666666666667,0.09654893846056294,1,nonuniform_instability,0.3173016815025751,-0.09999999999999998,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.541666666666667,0.111737971839762,1,nonuniform_instability,0.3078347919040688,-0.10000000000000002,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.541666666666667,0.1293165367733516,1,nonuniform_instability,0.29589811595327314,-0.10000000000000021,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.541666666666667,0.1496605532364136,1,nonuniform_instability,0.2804938377571439,-0.09999999999999992,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.541666666666667,0.17320508075688767,1,nonuniform_instability,0.26004955691871057,-0.10000000000000023,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.541666666666667,0.20045362222208296,1,nonuniform_instability,0.23204287115043493,-0.10000000000000023,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.541666666666667,0.23198889135563464,0,no_positive_fixed_point,,,
n_ASC_x_Kd,n_ASC,Kd,4.541666666666667,0.26848527412884793,1,nonuniform_instability,0.1382668784217561,-0.10000000000000055,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.541666666666667,0.3107232505953858,1,nonuniform_instability,0.07586220004709718,-0.09999999999999944,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.541666666666667,0.3596060855621767,1,nonuniform_instability,0.03501658657120011,-0.09999999999999823,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.541666666666667,0.41617914502878156,1,nonuniform_instability,0.016099557185634963,-0.10000000000000218,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.541666666666667,0.4816522514798769,1,stable_homogeneous,-0.013625686888345753,-0.09999999999999257,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.541666666666667,0.5574255561017865,1,stable_homogeneous,-0.04883326321267858,-0.10000000000003946,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.541666666666667,0.645119481203894,1,stable_homogeneous,-0.073111934849388,-0.100000000000039,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.541666666666667,0.7466093731676465,1,stable_homogeneous,-0.08603211759042875,-0.09999999999997067,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.541666666666667,0.8640656069811172,1,stable_homogeneous,-0.09240694499095083,-0.09999999999997075,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.541666666666667,1.0,1,stable_homogeneous,-0.09553324725460956,-0.10000000000000171,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.75,0.03,1,nonuniform_instability,0.36913018640160455,-0.10000000000000009,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.75,0.03471958582498655,1,nonuniform_instability,0.36691026998705467,-0.09999999999999998,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.75,0.040181654661953545,0,no_positive_fixed_point,,,
n_ASC_x_Kd,n_ASC,Kd,4.75,0.04650301358752224,1,nonuniform_instability,0.3613621174406405,-0.10000000000000017,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.75,0.05381884571241648,1,nonuniform_instability,0.3578765711290743,-0.09999999999999995,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.75,0.06228560109046508,1,nonuniform_instability,0.35377357314002944,-0.10000000000000006,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.75,0.07208434242404262,1,nonuniform_instability,0.3489034191290877,-0.10000000000000017,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.75,0.08342461711430889,1,nonuniform_instability,0.3430650187598532,-0.09999999999999998,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.75,0.09654893846056294,1,nonuniform_instability,0.3359817491353761,-0.09999999999999995,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.75,0.111737971839762,1,nonuniform_instability,0.32726252260623845,-0.09999999999999985,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.75,0.1293165367733516,1,nonuniform_instability,0.3163368069172851,-0.09999999999999992,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.75,0.1496605532364136,1,nonuniform_instability,0.3023423494724328,-0.10000000000000002,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.75,0.17320508075688767,1,nonuniform_instability,0.28392589398524104,-0.09999999999999998,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.75,0.20045362222208296,1,nonuniform_instability,0.258892259048015,-0.1000000000000002,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.75,0.23198889135563464,0,no_positive_fixed_point,,,
n_ASC_x_Kd,n_ASC,Kd,4.75,0.26848527412884793,1,nonuniform_instability,0.17341817372915444,-0.09999999999999998,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.75,0.3107232505953858,1,nonuniform_instability,0.10782475921971672,-0.09999999999999976,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.75,0.3596060855621767,1,nonuniform_instability,0.049743720975413214,-0.10000000000000009,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.75,0.41617914502878156,1,nonuniform_instability,0.025239031866043492,-0.0999999999999953,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.75,0.4816522514798769,1,stable_homogeneous,-0.002493213572859777,-0.10000000000000865,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.75,0.5574255561017865,1,stable_homogeneous,-0.041035161388988654,-0.10000000000007055,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.75,0.645119481203894,1,stable_homogeneous,-0.0697333070145333,-0.10000000000003928,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.75,0.7466093731676465,1,stable_homogeneous,-0.08487504012053285,-0.10000000000006454,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.75,0.8640656069811172,1,stable_homogeneous,-0.09209297541180923,-0.10000000000000209,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.75,1.0,1,stable_homogeneous,-0.09550347692438901,-0.10000000000006466,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.958333333333334,0.03,1,nonuniform_instability,0.38494973824385886,-0.09999999999999998,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.958333333333334,0.03471958582498655,1,nonuniform_instability,0.3828479200699159,-0.1000000000000002,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.958333333333334,0.040181654661953545,0,no_positive_fixed_point,,,
n_ASC_x_Kd,n_ASC,Kd,4.958333333333334,0.04650301358752224,1,nonuniform_instability,0.37760047758740145,-0.10000000000000017,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.958333333333334,0.05381884571241648,1,nonuniform_instability,0.3743091713649031,-0.0999999999999999,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.958333333333334,0.06228560109046508,1,nonuniform_instability,0.3704410719339808,-0.0999999999999999,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.958333333333334,0.07208434242404262,1,nonuniform_instability,0.3658593579559358,-0.10000000000000009,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.958333333333334,0.08342461711430889,1,nonuniform_instability,0.3603814580513268,-0.10000000000000016,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.958333333333334,0.09654893846056294,1,nonuniform_instability,0.353758077363596,-0.09999999999999985,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.958333333333334,0.111737971839762,1,nonuniform_instability,0.3456396375685073,-0.09999999999999991,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.958333333333334,0.1293165367733516,1,nonuniform_instability,0.33552063821656536,-0.10000000000000005,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.958333333333334,0.1496605532364136,1,nonuniform_instability,0.32264386877514434,-0.09999999999999996,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.958333333333334,0.17320508075688767,1,nonuniform_instability,0.3058294660036336,-0.1000000000000001,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.958333333333334,0.20045362222208296,1,nonuniform_instability,0.2831636390342935,-0.10000000000000009,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.958333333333334,0.23198889135563464,0,no_positive_fixed_point,,,
n_ASC_x_Kd,n_ASC,Kd,4.958333333333334,0.26848527412884793,1,nonuniform_instability,0.20569368734144683,-0.09999999999999964,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.958333333333334,0.3107232505953858,1,nonuniform_instability,0.14139514486438276,-0.09999999999999987,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.958333333333334,0.3596060855621767,1,nonuniform_instability,0.07116873924549608,-0.1,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.958333333333334,0.41617914502878156,1,nonuniform_instability,0.03403864702376386,-0.1000000000000037,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.958333333333334,0.4816522514798769,1,nonuniform_instability,0.008112909410467037,-0.09999999999998674,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.958333333333334,0.5574255561017865,1,stable_homogeneous,-0.03256673225975348,-0.10000000000000858,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.958333333333334,0.645119481203894,1,stable_homogeneous,-0.06600528152669076,-0.1000000000000708,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.958333333333334,0.7466093731676465,1,stable_homogeneous,-0.08364463729580726,-0.09999999999993911,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.958333333333334,0.8640656069811172,1,stable_homogeneous,-0.091776926583167,-0.1000000000000646,-3.0
n_ASC_x_Kd,n_ASC,Kd,4.958333333333334,1.0,1,stable_homogeneous,-0.09547865679935733,-0.09999999999997082,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.166666666666667,0.03,1,nonuniform_instability,0.4003497654506818,-0.10000000000000014,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.166666666666667,0.03471958582498655,1,nonuniform_instability,0.3983475895455238,-0.10000000000000006,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.166666666666667,0.040181654661953545,0,no_positive_fixed_point,,,
n_ASC_x_Kd,n_ASC,Kd,5.166666666666667,0.04650301358752224,1,nonuniform_instability,0.3933528171525796,-0.0999999999999999,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.166666666666667,0.05381884571241648,1,nonuniform_instability,0.3902239702103545,-0.10000000000000012,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.166666666666667,0.06228560109046508,1,nonuniform_instability,0.38655161250085746,-0.1,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.166666666666667,0.07208434242404262,1,nonuniform_instability,0.38220925947221257,-0.10000000000000009,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.166666666666667,0.08342461711430889,1,nonuniform_instability,0.37702912307617054,-0.10000000000000003,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.166666666666667,0.09654893846056294,1,nonuniform_instability,0.3707836068481922,-0.09999999999999992,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.166666666666667,0.111737971839762,1,nonuniform_instability,0.36315591529655233,-0.09999999999999991,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.166666666666667,0.1293165367733516,1,nonuniform_instability,0.3536916785345112,-0.10000000000000014,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.166666666666667,0.1496605532364136,1,nonuniform_instability,0.3417161529630602,-0.09999999999999992,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.166666666666667,0.17320508075688767,1,nonuniform_instability,0.32618663655236807,-0.09999999999999998,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.166666666666667,0.20045362222208296,1,nonuniform_instability,0.30542021618374754,-0.10000000000000009,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.166666666666667,0.23198889135563464,0,no_positive_fixed_point,,,
n_ASC_x_Kd,n_ASC,Kd,5.166666666666667,0.26848527412884793,1,nonuniform_instability,0.23496173999442557,-0.09999999999999987,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.166666666666667,0.3107232505953858,0,no_positive_fixed_point,,,
n_ASC_x_Kd,n_ASC,Kd,5.166666666666667,0.3596060855621767,1,nonuniform_instability,0.09778135923776575,-0.09999999999999941,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.166666666666667,0.41617914502878156,1,nonuniform_instability,0.04387830211053925,-0.10000000000000102,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.166666666666667,0.4816522514798769,1,nonuniform_instability,0.01792385792250224,-0.10000000000000187,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.166666666666667,0.5574255561017865,1,stable_homogeneous,-0.02354404551212563,-0.10000000000000837,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.166666666666667,0.645119481203894,1,stable_homogeneous,-0.06190447847427792,-0.10000000000003928,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.166666666666667,0.7466093731676465,1,stable_homogeneous,-0.0823363431616218,-0.10000000000003319,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.166666666666667,0.8640656069811172,1,stable_homogeneous,-0.09145857581533878,-0.10000000000003365,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.166666666666667,1.0,1,stable_homogeneous,-0.09545839353163155,-0.09999999999997095,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.375,0.03,1,nonuniform_instability,0.4153717190638515,-0.10000000000000014,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.375,0.03471958582498655,1,nonuniform_instability,0.4134544518599425,-0.09999999999999995,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.375,0.040181654661953545,0,no_positive_fixed_point,,,
n_ASC_x_Kd,n_ASC,Kd,5.375,0.04650301358752224,1,nonuniform_instability,0.4086742099166057,-0.0999999999999999,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.375,0.05381884571241648,1,nonuniform_instability,0.40568274486118416,-0.10000000000000006,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.375,0.06228560109046508,1,nonuniform_instability,0.40217538208281006,-0.10000000000000009,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.375,0.07208434242404262,1,nonuniform_instability,0.3980340625688316,-0.09999999999999987,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.375,0.08342461711430889,1,nonuniform_instability,0.39310299387214026,-0.10000000000000012,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.375,0.09654893846056294,1,nonuniform_instability,0.3871721002474681,-0.10000000000000006,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.375,0.111737971839762,1,nonuniform_instability,0.3799509220443784,-0.10000000000000009,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.375,0.1293165367733516,1,nonuniform_instability,0.3710259641582601,-0.0999999999999998,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.375,0.1496605532364136,1,nonuniform_instability,0.3597881804826202,-0.09999999999999998,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.375,0.17320508075688767,1,nonuniform_instability,0.3453042796908393,-0.10000000000000009,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.375,0.20045362222208296,1,nonuniform_instability,0.3260785441128421,-0.09999999999999987,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.375,0.23198889135563464,0,no_positive_fixed_point,,,
n_ASC_x_Kd,n_ASC,Kd,5.375,0.26848527412884793,0,no_positive_fixed_point,,,
n_ASC_x_Kd,n_ASC,Kd,5.375,0.3107232505953858,1,nonuniform_instability,0.20510399738606125,-0.09999999999999985,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.375,0.3596060855621767,1,nonuniform_instability,0.1271490440539228,-0.10000000000000019,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.375,0.41617914502878156,1,nonuniform_instability,0.05680526383096532,-0.10000000000000112,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.375,0.4816522514798769,1,nonuniform_instability,0.026892612006089257,-0.09999999999999429,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.375,0.5574255561017865,1,stable_homogeneous,-0.014135469660899545,-0.09999999999997754,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.375,0.645119481203894,1,stable_homogeneous,-0.05741015542877048,-0.10000000000003956,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.375,0.7466093731676465,1,stable_homogeneous,-0.08094538983087832,-0.10000000000003278,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.375,0.8640656069811172,1,stable_homogeneous,-0.09113771434299142,-0.10000000000000164,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.375,1.0,1,stable_homogeneous,-0.09544232991362303,-0.10000000000003297,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.583333333333334,0.03,0,no_positive_fixed_point,,,
n_ASC_x_Kd,n_ASC,Kd,5.583333333333334,0.03471958582498655,1,nonuniform_instability,0.42820507207709324,-0.10000000000000006,-3.0
n_ASC_x_Kd,n_ASC,Kd,5.583333333333334,0.040181654661953545,0,no_positive_fixed_point,,,
n_ASC_x_Kd,n_ASC,Kd,5.583333333333334,0.04650301358752224,1,nonuniform_instability,0.4236086119540384,-0.09999999999999995,-3.0
