time,mean_D,std_D,cv_D,relative_contrast_D,q_amp,moran_D
212.5,5.3752189133090775,7.500405132507486,1.395367380096173,2.9600071169682995,0.9735250627182289,-0.5
213.0,5.564918700186031,7.768416414619096,1.3959622472758502,2.961270461026836,0.9743552979097208,-0.4999999999999999
213.5,5.745141640336862,8.023182513351541,1.396516050539201,2.9624465302516563,0.9751285397068036,-0.4999999999999998
214.0,5.9163338515561685,8.265315823016401,1.3970333707321776,2.9635450648725574,0.9758511194696546,-0.49999999999999983
214.5,6.078926951771752,8.49540988024439,1.3975180073135003,2.964574143564326,0.9765282903827486,-0.5000000000000001
215.0,6.2333366435108495,8.714037256966547,1.3979731491059777,2.965540546538981,0.977164462810642,-0.49999999999999994
215.5,6.379962002988394,8.921748446563665,1.3984015018247271,2.966450026719003,0.9777633801528262,-0.5
216.0,6.51918523433593,9.119071408550093,1.3988053845319213,2.967307514832861,0.978328251897748,-0.49999999999999994
216.5,6.6513717326411275,9.306511553183796,1.3991868034548063,2.9681172763757635,0.9788618554810395,-0.5000000000000001
217.0,6.776870351884562,9.484552020528652,1.3995475091081118,2.9688830330700977,0.9793666151253599,-0.49999999999999994
217.5,6.896013807568191,9.653654155520908,1.3998890409596165,2.969608057839261,0.9798446634994172,-0.4999999999999999
218.0,7.009119166004715,9.814258111526769,1.400212762700255,2.9702952498045763,0.9802978904143405,-0.5000000000000001
218.5,7.116488387152597,9.96678353568806,1.4005198903550669,2.9709471940603542,0.980727981640084,-0.4999999999999999
219.0,7.218408897689851,10.11163030304379,1.4008115148865943,2.971566209738808,0.9811364501194378,-0.5000000000000001
219.5,7.315154178350115,10.249179276651573,1.401088620522173,2.9721543889830655,0.981524661278363,-0.5
220.0,7.406984353974341,10.379793077130413,1.401352099732864,2.9727136288008498,0.9818938537128532,-0.49999999999999994
220.5,7.4941467784568845,10.50381685026238,1.4016027655686263,2.9732456572968258,0.982245156224811,-0.5000000000000001
221.0,7.576876608919321,10.621579024319495,1.4018413618899406,2.9737520554322034,0.9825796019527215,-0.49999999999999994
221.5,7.655397365555526,10.73339205175029,1.40206857191291,2.9742342751981994,0.9828981401729534,-0.5
222.0,7.729921474340667,10.839553130931659,1.4022850253929948,2.9746936548946956,0.983201646220716,-0.5
222.5,7.800650791227525,10.940344905712887,1.4024913047019367,2.975131432055286,0.9834909298822704,-0.5
223.0,7.86777710679463,11.036036140980753,1.4026879499992453,2.9755487544468857,0.9837667425365422,-0.4999999999999998
223.5,7.931482630757595,11.126882373122827,1.4028754636584275,2.975946689484467,0.9840297832674235,-0.4999999999999998
224.0,7.991940456546424,11.213126535394135,1.4030543140757694,2.9763262323326467,0.9842807041233137,-0.4999999999999999
224.5,8.049315005722388,11.2949995576166,1.4032249389652167,2.976688312914344,0.9845201146669683,-0.5000000000000001
225.0,8.103762452568828,11.3727209404441,1.4033877482229304,2.9770338020041778,0.9847485859311138,-0.5000000000000001
225.5,8.15543113089876,11.446499306831821,1.4035431264282374,2.9773635165484986,0.9849666538719756,-0.5
226.0,8.204461918239778,11.516532923757751,1.403691435041551,2.977678224340857,0.9851748224045048,-0.5000000000000002
226.5,8.250988608677144,11.583010209770148,1.4038330143358684,2.9779786481307573,0.9853735660696652,-0.5
227.0,8.295138260049931,11.64611020822283,1.4039681851128938,2.9782654692742643,0.9855633324045964,-0.5
227.5,8.33703153266656,11.706003050025434,1.4040972502213056,2.978539330963718,0.9857445440395158,-0.5
228.0,8.376783004467214,11.76285038472137,1.404220495916919,2.978800841121075,0.9859176005765791,-0.5
228.5,8.414501477010308,11.816805799856407,1.4043381930755743,2.9790505749779754,0.9860828802653847,-0.5000000000000001
229.0,8.450290262089569,11.868015214285386,1.4044505982863942,2.979289077401239,0.9862407415135053,-0.5
229.5,8.484247456975854,11.916617256486633,1.4045579548353038,2.9795168649849306,0.9863915242455656,-0.5
230.0,8.516466205556135,11.962743623982114,1.4046604935950582,2.9797344279434794,0.9865355511333559,-0.49999999999999983
230.5,8.547034945347484,12.006519423747998,1.4047584338336723,2.979942231831194,0.9866731287134156,-0.49999999999999983
231.0,8.576037645300273,12.048063500412114,1.4048519839479174,2.9801407191023372,0.9868045484011995,-0.49999999999999983
231.5,8.603554027663469,12.087488742763176,1.4049413421357762,2.980330310541312,0.986930087421138,-0.5
232.0,8.629659782819703,12.124902380966429,1.4050266970089835,2.9805114065653724,0.9870500096539868,-0.4999999999999999
232.5,8.6544267712537,12.160406266268014,1.405108228156679,2.9806843884232954,0.9871645664168013,-0.5000000000000002
233.0,8.677923215758055,12.194097137477904,1.4051861066637354,2.980849619297619,0.9872739971803934,-0.5
233.5,8.700213884811031,12.226066875493329,1.4052604955882506,2.9810074453199915,0.9873785302304678,-0.5
234.0,8.72136026596984,12.25640274420296,1.4053315504035095,2.981158196510893,0.9874783832797657,-0.4999999999999999
234.5,8.741420731124073,12.285187620314929,1.4053994194070965,2.981302187649491,0.9875737640349017,-0.4999999999999999
235.0,8.760450692983605,12.312500211198968,1.405464244101078,2.981439719081923,0.9876648707233073,-0.5
235.5,8.778502755200188,12.338415264069505,1.4055261595447475,2.9815710774711905,0.9877518925823034,-0.5
236.0,8.79562685240983,12.363003761285205,1.405585294685163,2.981696536499817,0.9878350103175885,-0.5000000000000001
236.5,8.811870385828223,12.386333109622408,1.405641772664161,2.9818163575224457,0.9879143965292224,-0.5
237.0,8.827278350599713,12.4084673181818,1.4056957111065596,2.9819307901784233,0.9879902161116882,-0.5000000000000001
237.5,8.841893457101074,12.429467167988745,1.4057472223900673,2.9820400729654453,0.9880626266286946,-0.49999999999999994
238.0,8.855756246439922,12.449390373604173,1.4057964138984649,2.982144433777631,0.988131778664892,-0.5
238.5,8.868905199868749,12.468291736338854,1.4058433882598467,2.9822440904118115,0.9881978161569632,-0.5000000000000001
239.0,8.881376842703922,12.486223289880613,1.4058882435709372,2.982339251044195,0.9882608767054877,-0.5000000000000001
239.5,8.893205843132769,12.50323443885726,1.4059310736085249,2.9824301146796137,0.9883210918690096,-0.49999999999999994
240.0,8.904425106079495,12.519372090562024,1.4059719680290672,2.9825168715756356,0.9883785874417642,-0.5
240.5,8.91506586232935,12.534680780109449,1.4060110125573833,2.982599703643442,0.9884334837163191,-0.5
241.0,8.925157753139565,12.54920278933179,1.406048289165243,2.9826787848272445,0.9884858957322534,-0.5
241.5,8.93472891058485,12.562978259753866,1.4060838762405738,2.9827542814637016,0.9885359335118586,-0.5
242.0,8.943806033965013,12.576045300096922,1.4061178487478498,2.9828263526226477,0.9885837022836406,-0.5
242.5,8.952414462448022,12.588440088547204,1.4061502783803104,2.982895150430387,0.9886293026945119,-0.49999999999999983
243.0,8.960578243687884,12.600196969417373,1.406181233704795,2.9829608203773255,0.9886728310117698,-0.5000000000000001
243.5,8.968320199496368,12.611348545706534,1.406210780299163,2.9830235016098285,0.9887143793147907,-0.5000000000000001
244.0,8.975661987150481,12.621925765566976,1.4062389808836908,2.983083327209257,0.9887540356784007,-0.5
244.5,8.982624159968992,12.631958007762938,1.4062658954448055,2.983140424454748,0.9887918843455905,-0.5000000000000001
245.0,8.989226221689039,12.64147315845566,1.4062915813548609,2.9831949150775388,0.9888280058947775,-0.49999999999999994
245.5,8.995486680533737,12.65049768756366,1.4063160934849004,2.983246915500426,0.9888624773973156,-0.5
246.0,9.001423099453326,12.659056719767381,1.406339484312896,2.9832965370675755,0.9888953725687312,-0.5
246.5,9.007052144187092,12.667174102462877,1.406361804026851,2.9833438862634383,0.9889267619128296,-0.5
247.0,9.012389628713638,12.674872470056243,1.406383100623376,2.9833890649220356,0.9889567128595101,-0.49999999999999983
247.5,9.017450558727559,12.682173305490538,1.4064034200016844,2.9834321704265183,0.988985289896217,-0.49999999999999994
248.0,9.022249172276396,12.68909699778954,1.4064228060537995,2.98347329590067,0.9890125546941216,-0.49999999999999994
248.5,9.026798979115256,12.69566289779892,1.4064413007503642,2.983512530391067,0.9890385662281881,-0.49999999999999994
249.0,9.03111279770038,12.701889370611816,1.4064589442229243,2.983549959041754,0.989063380892331,-0.49999999999999983
249.5,9.035202790177026,12.707793845175395,1.4064757748427263,2.983585663261511,0.9890870526097233,-0.4999999999999998
250.0,9.039080495890712,12.713392861818782,1.4064918292959625,2.9836197208835618,0.9891096329381515,-0.5
250.5,9.042756863019177,12.718702117137019,1.4065071426558875,2.9836522063186632,0.9891311711710146,-0.5
251.0,9.046242278668252,12.723736506711367,1.4065217484518333,2.983683190701581,0.9891517144340011,-0.5
251.5,9.04954659747839,12.728510165730722,1.40653567873527,2.9837127420313014,0.9891713077776434,-0.5
252.0,9.052679168712977,12.733036507473164,1.4065489641431117,2.9837409253054004,0.9891899942660305,-0.5000000000000001
252.5,9.05564886199901,12.737328259886255,1.4065616339583338,2.983767802648681,0.9892078150617689,-0.5
253.0,9.05846409185816,12.74139750045926,1.4065737161679936,2.983793433436328,0.98922480950732,-0.5000000000000001
253.5,9.061132840778912,12.74525568903756,1.4065852375189274,2.983817874412098,0.9892410152030884,-0.49999999999999983
254.0,9.063662681327635,12.748913699276834,1.4065962235709977,2.9838411798013222,0.9892564680820962,-0.5000000000000001
254.5,9.066060797073673,12.75238184842179,1.4066066987481465,2.983863401419256,0.9892712024815793,-0.49999999999999994
255.0,9.068334002473952,12.75566992561321,1.406616686387302,2.9838845887748633,0.9892852512115969,-0.5000000000000001
255.5,9.070488761631355,12.758787218603251,1.4066262087853074,2.9839047891703934,0.9892986456208639,-0.5000000000000001
256.0,9.072531206265552,12.761742539353575,1.406635287243788,2.983924047796604,0.9893114156597069,-0.5
256.5,9.074467152605584,12.764544248109209,1.4066439421122463,2.983942407824201,0.9893235899405403,-0.5
257.0,9.076302117658031,12.767200276584129,1.4066521928292164,2.98395991049117,0.9893351957956215,-0.5
257.5,9.078041334463272,12.769718149715791,1.4066600579618076,2.9839765951866846,0.9893462593325579,-0.5
258.0,9.079689766454557,12.772105006149458,1.4066675552436543,2.9839924995316296,0.9893568054875795,-0.5
258.5,9.081252121465026,12.774367618216731,1.406674701611072,2.984007659455326,0.9893668580762993,-0.49999999999999994
259.0,9.08273286471259,12.776512410469186,1.406681513237864,2.9840221092693735,0.9893764398425835,-0.49999999999999994
259.5,9.084136231470751,12.77854547775998,1.4066880055684823,2.9840358817380292,0.9893855725051173,-0.5
260.0,9.085466238084727,12.780472600994386,1.4066941933503447,2.984049008146762,0.9893942768027886,-0.5
260.5,9.086726694129608,12.782299264469799,1.406700090663856,2.984061518365959,0.9894025725368506,-0.5000000000000001
261.0,9.087921212647192,12.784030670511587,1.4067057109518852,2.984073440913462,0.9894104786123247,-0.5000000000000001
261.5,9.089053220057913,12.78567175364266,1.4067110670478826,2.984084803014237,0.9894180130774961,-0.49999999999999994
262.0,9.090125965729435,12.78722719426138,1.4067161712027247,2.9840956306573143,0.9894251931616267,-0.49999999999999994
262.5,9.091142531186263,12.788701431806023,1.4067210351103452,2.9841059486501877,0.9894320353109604,-0.49999999999999994
263.0,9.09210583918122,12.790098677715788,1.406725669932103,2.9841157806704914,0.9894385552229615,-0.49999999999999983
263.5,9.093018661010156,12.79142292591964,1.4067300863208196,2.984125149317024,0.9894447678800901,-0.49999999999999983
264.0,9.093883624581585,12.792677964374102,1.406734294443173,2.984134076157247,0.989450687581266,-0.5
264.5,9.094703222075664,12.79386738601639,1.4067383040011363,2.984142581772764,0.9894563279719967,-0.5
265.0,9.095479816585993,12.794994598283006,1.4067421242528395,2.9841506858036015,0.9894617020736959,-0.5000000000000001
265.5,9.096215649367503,12.796062833469543,1.4067457640320242,2.984158406989457,0.9894668223110218,-0.5
266.0,9.096912844925406,12.797075156055978,1.4067492317676387,2.984165763211291,0.989471700539421,-0.5000000000000001
266.5,9.09757341794975,12.798034472611246,1.4067525355014325,2.984172771528651,0.9894763480698543,-0.49999999999999983
267.0,9.098199279028412,12.798943539977891,1.4067556829052748,2.9841794482164055,0.9894807756931432,-0.5000000000000001
267.5,9.098792239560785,12.799804972328944,1.4067586812979933,2.984185808800478,0.9894849937036345,-0.5
268.0,9.099354017081168,12.800621248792076,1.406761537661129,2.984191868091266,0.9894890119213522,-0.5
268.5,9.099886239728315,12.80139471987003,1.4067642586543176,2.9841976402162715,0.989492839713616,-0.5
269.0,9.100390451441724,12.80212761487331,1.4067668506294848,2.9842031386502232,0.9894964860149996,-0.5
269.5,9.10086811628764,12.802822048126552,1.4067693196447493,2.984208376244562,0.9894999593468751,-0.49999999999999983
270.0,9.101320621950272,12.803480023998684,1.406771671478056,2.9842133652563714,0.9895032678365818,-0.5
270.5,9.101749284004818,12.804103443023154,1.4067739116396842,2.984218117374912,0.9895064192350093,-0.5000000000000001
271.0,9.102155349855122,12.804694107542499,1.4067760453842737,2.984222643747131,0.989509420933508,-0.5
271.5,9.102540001949667,12.805253726335826,1.4067780777226002,2.9842269550026495,0.9895122799804471,-0.5
272.0,9.10290436170248,12.805783920229365,1.4067800134323667,2.9842310612766445,0.9895150030963848,-0.49999999999999994
272.5,9.103249491537651,12.806286225071615,1.4067818570694226,2.9842349722336654,0.9895175966898466,-0.49999999999999994
273.0,9.103576398815493,12.80676209734151,1.406783612977407,2.984238697088077,0.9895200668708833,-0.5
273.5,9.103886038742644,12.80721291832768,1.4067852852974103,2.98424224462457,0.989522419464658,-0.5
274.0,9.104179316654081,12.807639997422804,1.4067868779774648,2.984245623218277,0.9895246600247914,-0.5000000000000001
274.5,9.104457090760654,12.808044576066372,1.4067883947812965,2.9842488408533576,0.9895267938456683,-0.49999999999999994
275.0,9.104720174317547,12.808427830871654,1.4067898392969251,2.9842519051412295,0.9895288259745344,-0.5000000000000001
275.5,9.104969338344667,12.80879087752248,1.4067912149445183,2.984254823337237,0.9895307612225369,-0.5
276.0,9.105205314015482,12.809134774201569,1.4067925249839994,2.984257602356786,0.9895326041754283,-0.5
276.5,9.10542879401955,12.809460523576554,1.4067937725228068,2.9842602487918106,0.9895343592044755,-0.5000000000000001
277.0,9.105640434816845,12.809769076032786,1.4067949605227794,2.984262768925367,0.9895360304761441,-0.49999999999999994
277.5,9.105840858808968,12.810061332786333,1.4067960918067124,2.9842651687455666,0.98953762196132,-0.5
278.0,9.106030655726332,12.810338147894822,1.4067971690649903,2.984267453959616,0.9895391374446355,-0.5
278.5,9.10621038501322,12.810600331664126,1.4067981948613335,2.984269630006024,0.9895405805325534,-0.5000000000000001
279.0,9.106380576264222,12.810848651320523,1.4067991716392785,2.984271702068359,0.9895419546624801,-0.5
279.5,9.106541731465724,12.811083834210535,1.4068001017273717,2.984273675086239,0.9895432631100716,-0.49999999999999994
280.0,9.10669432667834,12.811306570214445,1.406800987344368,2.984275553766388,0.9895445089965444,-0.5
280.5,9.106838812993118,12.811517513139231,1.406801830604544,2.984277342593891,0.9895456952961483,-0.5000000000000001
281.0,9.106975617822481,12.811717282578373,1.4068026335225559,2.9842790458425017,0.9895468248429993,-0.5
281.5,9.107105146171259,12.811906465741433,1.406803398018054,2.984280667584435,0.9895479003375715,-0.49999999999999983
282.0,9.107227781660944,12.812085618935528,1.4068041259201827,2.9842822116999166,0.9895489243530248,-0.5000000000000001
282.5,9.10734388836989,12.812255270188558,1.4068048189714075,2.9842836818852887,0.9895498993405872,-0.49999999999999994
283.0,9.10745381100712,12.812415919534333,1.406805478832015,2.984285081662568,0.9895508276358875,-0.5
283.5,9.107557876022803,12.812568040608907,1.406806107083895,2.984286414387467,0.9895517114642717,-0.49999999999999994
284.0,9.1076563929308,12.812712082542392,1.406806705234004,2.9842876832567335,0.9895525529456769,-0.49999999999999994
284.5,9.107749654908842,12.812848470836322,1.406807274718023,2.98428889131592,0.9895533540997751,-0.49999999999999983
285.0,9.107837940125847,12.81297760925874,1.406807816903437,2.984290041465914,0.9895541168503069,-0.49999999999999983
285.5,9.107921511806179,12.81309987996703,1.4068083330931211,2.9842911364705396,0.9895548430301231,-0.5
286.0,9.108000619154357,12.813215644835472,1.4068088245282893,2.984292178962816,0.9895555343853337,-0.5000000000000001
286.5,9.10807549863374,12.813325247277577,1.4068092923910922,2.9842931714504757,0.9895561925789627,-0.49999999999999994
287.0,9.108146374323342,12.813429012774678,1.4068097378075577,2.9842941163221908,0.9895568191950846,-0.5
287.5,9.108213458342062,12.813527249497753,1.4068101618503521,2.9842950158534345,0.9895574157427072,-0.5000000000000001
288.0,9.108276951815917,12.813620249689114,1.4068105655410998,2.9842958722114092,0.9895579836590345,-0.49999999999999994
288.5,9.108337044807804,12.813708289588599,1.406810949853139,2.98429668746088,0.9895585243133457,-0.5000000000000001
289.0,9.108393918025548,12.813791631851442,1.4068113157131794,2.9842974635676995,0.9895590390093235,-0.5
289.5,9.10844774252979,12.81387052516116,1.4068116640039285,2.9842982024043825,0.9895595289887512,-0.5
290.0,9.108498680080142,12.813945204736081,1.406811995566248,2.984298905754665,0.9895599954345443,-0.49999999999999994
290.5,9.108546884010673,12.814015893576993,1.40681231120092,2.984299575317269,0.9895604394732372,-0.5
291.0,9.108592499622103,12.814082803036284,1.4068126116705642,2.984300212709958,0.9895608621776767,-0.49999999999999994
291.5,9.108635664644474,12.814146133485002,1.406812897701421,2.984300819473324,0.9895612645695345,-0.5000000000000001
292.0,9.108676509646191,12.814206074903836,1.406813169985063,2.984301397074415,0.9895616476217111,-0.5000000000000001
292.5,9.108715157803408,12.814262806576561,1.4068134291803627,2.9843019469109135,0.9895620122611055,-0.49999999999999994
293.0,9.10875172609583,12.814316498782363,1.4068136759146033,2.984302470313494,0.9895623593701791,-0.49999999999999994
293.5,9.10878632549936,12.814367313081084,1.406813910785044,2.9843029685491325,0.9895626897891547,-0.5
294.0,9.108819060943368,12.814415402267834,1.4068141343605403,2.984303442824559,0.9895630043182981,-0.5
294.5,9.108850031928752,12.814460911253178,1.4068143471827237,2.984303894288747,0.9895633037195765,-0.5
295.0,9.108879332300315,12.814503976757234,1.4068145497675746,2.9843043240362563,0.9895635887188718,-0.5
295.5,9.10890705131719,12.81454472882273,1.406814742606215,2.984304733108919,0.9895638600070951,-0.49999999999999983
296.0,9.108933273685679,12.814583290873015,1.406814926166206,2.984305122498582,0.9895641182420136,-0.49999999999999994
296.5,9.108958079283207,12.814619779336416,1.4068151008929455,2.984305493150077,0.9895643640502142,-0.5
297.0,9.108981543724546,12.81465430445081,1.4068152672105494,2.9843058459630907,0.9895645980283444,-0.49999999999999983
297.5,9.109003738794838,12.814686970881015,1.4068154255227536,2.98430618179408,0.9895648207443833,-0.5000000000000001
298.0,9.109024732316978,12.814717877542652,1.406815576214062,2.9843065014586982,0.9895650327392512,-0.49999999999999983
298.5,9.109044588993214,12.814747118791335,1.4068157196503193,2.9843068057330213,0.9895652345276227,-0.49999999999999994
299.0,9.10906336944743,12.814774783088955,1.406815856180208,2.984307095356717,0.9895654266000257,-0.49999999999999994
299.5,9.109081131224883,12.814800954413677,1.406815986135639,2.9843073710338768,0.989565609423395,-0.49999999999999983
300.0,9.109097929103843,12.81482571270487,1.4068161098324692,2.9843076334345326,0.9895657834420809,-0.49999999999999994
300.5,9.10911381485494,12.814849133533468,1.4068162275714786,2.9843078831967373,0.989565949079223,-0.49999999999999994
301.0,9.109128837450015,12.814871288402037,1.40681633963906,2.9843081209280227,0.9895661067377216,-0.5
301.5,9.10914304316738,12.81489224489931,1.4068164463079271,2.984308347206901,0.9895662568012324,-0.5
302.0,9.109156475718287,12.81491206688415,1.406816547837779,2.9843085625842773,0.9895663996351026,-0.49999999999999983
302.5,9.109169176990166,12.814930815533755,1.4068166444755874,2.9843087675840576,0.9895665355867755,-0.49999999999999994
303.0,9.10918118633666,12.814948548354419,1.4068167364566462,2.9843089627053794,0.9895666649872643,-0.5
303.5,9.109192540839823,12.814965319554823,1.4068168240050556,2.9843091484236286,0.9895667881518354,-0.49999999999999983
304.0,9.109203275787188,12.814981180720268,1.4068169073340653,2.9843093251911776,0.9895669053804916,-0.49999999999999983
304.5,9.109213424470763,12.81499618053611,1.406816986646753,2.984309493438816,0.9895670169589249,-0.49999999999999983
305.0,9.109223018794198,12.81501036564386,1.4068170621362392,2.9843096535762204,0.9895671231588199,-0.5000000000000001
305.5,9.109232088593323,12.815023779693366,1.4068171339865712,2.9843098059938105,0.989567224239095,-0.5
306.0,9.109240661929666,12.815036463758775,1.4068172023730556,2.9843099510634685,0.9895673204463757,-0.5000000000000001
306.5,9.109248765709326,12.815048457210395,1.4068172674623958,2.9843100891388223,0.989567412015181,-0.5
307.0,9.10925642543778,12.815059797375,1.4068173294132649,2.984310220556475,0.9895674991687353,-0.5
307.5,9.109263665076902,12.815070519339272,1.4068173883768118,2.9843103456370583,0.9895675821196765,-0.49999999999999994
308.0,9.1092705074695,12.815080656548634,1.4068174444968355,2.9843104646856196,0.9895676610703034,-0.49999999999999994
308.5,9.10927697375156,12.815090239986763,1.4068174979104846,2.98431057799309,0.9895677362135584,-0.5000000000000001
309.0,9.109283084569439,12.815099299885313,1.4068175487479686,2.984310685835687,0.9895678077326214,-0.49999999999999994
309.5,9.10928885933662,12.815107864685137,1.406817597133306,2.9843107884764946,0.9895678758019641,-0.49999999999999994
310.0,9.109294316133182,12.815115960898371,1.4068176431847115,2.9843108861662873,0.9895679405878933,-0.5000000000000001
310.5,9.109299472160574,12.815123613748849,1.4068176870146651,2.9843109791436673,0.9895680022486462,-0.5
311.0,9.109304343753472,12.815130847191464,1.4068177287302066,2.9843110676356988,0.9895680609348089,-0.5000000000000001
311.5,9.109308946440617,12.815137684000076,1.4068177684331893,2.984311151858449,0.9895681167896689,-0.49999999999999983
312.0,9.109313295050113,12.815144145917579,1.406817806220494,2.9843112320174314,0.9895681699495216,-0.5
312.5,9.109317403094987,12.815150252796913,1.4068178421846218,2.984311308308874,0.9895682205444973,-0.4999999999999998
313.0,9.109321283658362,12.815156023844187,1.4068178764134596,2.984311380919208,0.989568268698238,-0.5
313.5,9.109324949302426,12.815161477493247,1.4068179089905675,2.9843114500256926,0.9895683145282963,-0.5
314.0,9.10932841173502,12.815166630940265,1.4068179399955794,2.9843115157972577,0.9895683581467026,-0.49999999999999994
314.5,9.109331682137743,12.81517150060566,1.4068179695042398,2.984311578394583,0.9895683996600161,-0.5
315.0,9.109334770719402,12.815176101509927,1.4068179975888468,2.9843116379710337,0.9895684391699463,-0.5
315.5,9.109337687473683,12.815180448337554,1.406818024318036,2.984311694672209,0.9895684767730506,-0.49999999999999983
316.0,9.1093404420596,12.815184555271092,1.4068180497570262,2.98431174863646,0.9895685125610811,-0.49999999999999994
316.5,9.109343043271009,12.81518843524908,1.4068180739680833,2.9843117999958695,0.9895685466216338,-0.5
317.0,9.109345499379115,12.815192100447689,1.4068180970105,2.9843118488762186,0.9895685790381221,-0.49999999999999994
317.5,9.109347818392369,12.815195562646506,1.4068181189406106,2.984311895397009,0.9895686098897987,-0.49999999999999983
318.0,9.10935000771525,12.815198832751587,1.4068181398121309,2.9843119396721924,0.9895686392522318,-0.49999999999999983
318.5,9.109352074846283,12.81520192177526,1.4068181596759188,2.9843119818096513,0.9895686671969698,-0.5000000000000001
319.0,9.109354026241462,12.815204839244041,1.4068181785807288,2.98431202191281,0.9895686937925998,-0.5000000000000001
319.5,9.109355868114315,12.8152075943214,1.406818196572906,2.9843120600799824,0.9895687191043221,-0.5000000000000001
320.0,9.109357606640097,12.815210196095148,1.4068182136964014,2.9843120964044036,0.9895687431939667,-0.49999999999999994
320.5,9.109359247576931,12.815212653047373,1.406818229993091,2.984312130974903,0.9895687661204466,-0.5
321.0,9.109360796301596,12.815214973105645,1.4068182455028708,2.984312163876115,0.9895687879398879,-0.5
321.5,9.109362257851428,12.815217163702718,1.4068182602637396,2.9843121951886475,0.9895688087057474,-0.49999999999999994
322.0,9.10936363681977,12.815219231630874,1.4068182743119562,2.984312224989416,0.9895688284690352,-0.5
322.5,9.109364938087388,12.81522118406817,1.406818287681739,2.9843122533510074,0.9895688472778897,-0.49999999999999983
323.0,9.109366165981697,12.815223027400602,1.4068183004058146,2.9843122803428495,0.9895688651783521,-0.49999999999999983
323.5,9.109367324400905,12.815224767396925,1.4068183125154352,2.984312306031234,0.9895688822143882,-0.49999999999999994
324.0,9.10936841720382,12.815226409755892,1.4068183240402532,2.984312330479066,0.9895688984277135,-0.5
324.5,9.109369447946307,12.815227959737483,1.4068183350085395,2.984312353746315,0.9895689138580995,-0.49999999999999994
325.0,9.109370420338129,12.815229422804059,1.4068183454470142,2.984312375889665,0.9895689285431374,-0.5
325.5,9.109371337587204,12.815230803701727,1.4068183553812719,2.9843123969634067,0.9895689425188333,-0.5
326.0,9.109372202493233,12.815232106592186,1.4068183648357961,2.9843124170194835,0.9895689558196316,-0.5
326.5,9.10937301804618,12.815233335892364,1.406818373833706,2.984312436106933,0.9895689684780563,-0.5
327.0,9.10937378713123,12.815234495861324,1.4068183823969709,2.984312454272359,0.9895689805250149,-0.5
327.5,9.109374512286657,12.815235590261373,1.4068183905466043,2.9843124715603446,0.989568991990069,-0.5
328.0,9.109375196088571,12.815236622897942,1.4068183983025107,2.984312488013106,0.9895690029012206,-0.49999999999999994
328.5,9.109375840468475,12.815237596663348,1.4068184056839055,2.9843125036714095,0.9895690132855028,-0.5
329.0,9.109376447878734,12.815238515171114,1.406818412708737,2.9843125185733266,0.989569023168165,-0.49999999999999983
329.5,9.109377020551468,12.815239381717467,1.4068184193941344,2.9843125327551974,0.9895690325733052,-0.49999999999999994
330.0,9.109377560290817,12.815240198990523,1.406818425756567,2.984312546251955,0.9895690415240926,-0.49999999999999994
330.5,9.109378068873683,12.81524096963248,1.4068184318116685,2.9843125590967654,0.9895690500425212,-0.5
331.0,9.109378548060521,12.815241696255118,1.4068184375742747,2.9843125713211,0.9895690581494614,-0.49999999999999983
331.5,9.109378999536993,12.815242381358367,1.4068184430584931,2.984312582954883,0.9895690658647613,-0.5
332.0,9.10937942510382,12.815243027596798,1.406818448277638,2.9843125940263597,0.9895690732071506,-0.5
332.5,9.109379825905556,12.815243636698765,1.4068184532446821,2.984312604563053,0.98956908019488,-0.5
333.0,9.10938020330063,12.815244210686433,1.406818457971822,2.98431261459083,0.9895690868451071,-0.49999999999999983
333.5,9.10938055877622,12.815244751756728,1.406818462470555,2.9843126241340854,0.989569093174008,-0.49999999999999983
334.0,9.10938089356968,12.815245261750887,1.406818466751915,2.984312633216221,0.9895690991971045,-0.49999999999999994
334.5,9.109381208929092,12.815245742519988,1.4068184708263582,2.9843126418594212,0.9895691049291068,-0.5000000000000001
335.0,9.109381505708946,12.815246195358426,1.4068184747040153,2.984312650085175,0.9895691103842661,-0.5
335.5,9.109381784976842,12.815246621854627,1.4068184783943827,2.984312657913624,0.9895691155759431,-0.5
336.0,9.109382048002777,12.815247023876296,1.4068184819063578,2.9843126653636496,0.9895691205166545,-0.49999999999999994
336.5,9.109382295643726,12.815247402707882,1.4068184852485957,2.984312672453607,0.9895691252185768,-0.5000000000000001
337.0,9.109382528637862,12.815247759463244,1.4068184884293715,2.9843126792010506,0.9895691296933509,-0.5
337.5,9.109382747874513,12.815248095464275,1.4068184914564545,2.984312685622464,0.9895691339519072,-0.49999999999999994
338.0,9.109382954012853,12.815248411706587,1.4068184943373394,2.9843126917337437,0.9895691380047895,-0.5000000000000001
338.5,9.109383148182312,12.815248709841526,1.406818497078881,2.9843126975494325,0.989569141861641,-0.5000000000000001
339.0,9.109383330835927,12.815248990568923,1.4068184996879394,2.984312703084081,0.9895691455321122,-0.49999999999999994
339.5,9.109383502462972,12.81524925463625,1.406818502171008,2.9843127083514656,0.9895691490253392,-0.5
340.0,9.109383663836566,12.815249503185887,1.4068185045340966,2.984312713364332,0.989569152349776,-0.5
340.5,9.109383815624934,12.815249737210332,1.40681850678296,2.9843127181348916,0.9895691555135185,-0.5
