sample_id,lambda_pattern,G_exact_minus3,G_eff,unstable
321,-0.0178440965896316,5.861835150799275e-07,4.1423192360013985e-06,False
323,-0.0136037820665983,0.003908809881008164,0.005798564873173893,False
324,0.2537239831513021,8.756570686242673,9.434036182623755,True
325,0.2970086302629757,4.828274629787453,4.9419548767951875,True
326,-0.0160282299888596,0.001713037962876476,0.018818849066387623,False
327,-0.3747992163405494,0.0012168464808134344,0.001275261165754405,False
328,-0.0113867049167367,3.149977239273019e-06,3.813212521914901e-06,False
329,0.0206688227731843,1.839530290596072,2.2074939914857095,True
330,-0.0741279784529283,8.31977249333162e-05,0.008762873287475924,False
331,-0.020484561306826,0.00012338424507377644,0.00022870966397852048,False
334,0.8320334647804979,16.053468727186345,11.511771741585308,True
337,-0.0107718819188954,0.0009000253221242225,0.009639327138797383,False
339,0.400877984548857,11.03188317949739,8.128457917151799,True
341,-0.0134339058721156,2.402385658011e-11,3.8477088220972614e-11,False
342,0.4291366654553466,6.830029086978096,6.952961491148561,True
343,-0.1078511857830674,0.00011803132113972513,0.00024779463561627654,False
344,0.0907822510444175,3.264199622882398,10.993674142424192,True
345,0.4065047852799794,9.219475271356949,9.420071432711762,True
346,0.0728423142546892,9.29231950859923,2.829187948204667,True
347,-0.0100225996620459,0.1719523207213491,6.709348654884973,False
349,-0.0254299632368906,0.04798926485998259,0.08522701324016954,False
350,-0.040430759044601,0.005571963137851996,0.011150284255331504,False
351,4.506375044015388,13.803709357280255,15.175671946296315,True
353,-0.0304549251868603,6.348483679219804e-05,0.00032422734709617435,False
354,-0.0437926672328402,1.1529079528611028e-12,3.034739101994556e-11,False
355,0.0745986951961216,2.383987595703008,3.506959101816347,True
356,-0.1449323694472767,8.350115096624541e-07,8.419641874954765e-07,False
357,0.9385624977616832,10.374985081050808,10.676763455533806,True
358,-0.0216744468990524,4.28590190590399e-09,2.7894092327067096e-08,False
359,-0.0129522104357407,0.06591984844800829,0.5266669764231227,False
360,0.1908345733492452,1.8408453993076532,6.342815107689926,True
361,-0.0536068453032251,3.666827992045297e-14,2.565200449152546e-13,False
362,0.1699331559345762,6.618797926432966,6.757366357229207,True
363,-0.0182273870220818,0.00020484842331629395,0.00013120352278335113,False
364,0.2680201945072969,3.0075516630552896,9.408643418043004,True
365,0.7194170480972746,31.251508314370458,9.7284705071531,True
366,0.982099243036042,13.259122089087395,9.880437692724747,True
367,0.2379996831461906,6.357073508129005,6.721969796517659,True
368,-0.010413608097502,2.453501220428948e-07,1.0477730535127783e-07,False
369,0.0878889016765957,5.98864034843771,6.5050484889201625,True
370,-0.0389335122592066,1.0386984887297421e-05,8.237968363453612e-06,False
373,-0.0284985601452105,0.35505464585324825,0.39673553567089787,False
376,-0.010496122309643,9.381998896671439e-05,0.000482300635360815,False
378,-0.0161531489325364,2.1041196510507835e-05,1.3668530196947271e-05,False
379,1.507061558983137,4.162146034115307,5.14184311841348,True
380,-0.0344257397576443,1.4995330231215766e-07,1.4303884368266399e-06,False
381,-0.018141031326725,6.49526776890579e-10,1.0127244301600363e-08,False
382,-0.0252094644111608,0.0068976385519328885,0.15909657889767168,False
383,-0.0246124546160921,0.00033521354172108553,0.0004888515364609719,False
384,0.0277705523475929,3.4085206791381197,3.610146502970909,True
385,0.1426113669630223,1.8473283938664224,3.134468225089026,True
386,-0.0248968374174984,0.04691346152633813,0.1003879424913682,False
387,0.1212825848131923,1.8732501983699628,1.924596554953175,True
388,-0.0503979879414474,0.32421858358082417,6.142803344349841,False
389,-0.6434096574042488,6.775366509884893e-07,2.743989010498442e-05,False
390,-0.0683289445500361,8.440872433541632e-07,4.728990955508556e-06,False
391,-0.0152480063369592,0.5240091901870744,0.5364904329737609,False
392,-0.0145373122827027,2.8321913900432934e-11,8.883298308724256e-11,False
393,-0.0792905281777767,3.0489208891207763e-05,1.6011156003610156e-05,False
394,0.2343788325793002,3.3019465024730565,3.4533823607476783,True
395,0.0791912957067329,4.826662655884035,8.083145395251067,True
397,-0.0915504211860046,0.260562646167291,2.050938126805862,False
398,-0.0076689531044555,0.7297091989348514,0.743782014096937,False
399,-0.0650728216023985,0.38341686516051643,0.19883677303510083,False
401,0.1537153561877601,2.6412081812620425,2.5911651191591965,True
402,-0.0322186281465557,0.02348811901132576,0.023317802136941547,False
403,-0.1374948641459356,3.5932393915501424e-11,9.573496103269687e-10,False
404,-0.0681340718959056,0.000281203126325179,0.0001390949311839813,False
405,-0.0327177135922637,1.0742282934266374e-08,1.7468683903747147e-07,False
407,-0.2248317915831794,0.01841931550343604,0.15327477364391254,False
408,0.0212250793613289,1.5465636956627373,6.778316336940947,True
409,-0.1658759971728307,0.8051087884499092,2.338485260914193,False
410,0.0511803237638161,4.801490951034564,14.741846552030113,True
411,-0.0407620807112596,2.691594239938875e-17,2.1682841962244314e-16,False
412,-0.0173158024165344,0.29705925828146296,0.9399707566308307,False
413,-0.0219552578718564,2.1201401560719742e-08,1.49539603916267e-08,False
414,-0.0424429119998082,1.63056627418465e-06,2.0165628935125556e-06,False
415,0.5770253442646591,3.6552721008543685,4.210821444833597,True
416,-0.035565506968431,8.017344692202158e-07,1.9247919371590546e-05,False
417,0.2531167793190728,4.330106137167261,6.027185278458667,True
418,-0.0897518961550782,7.889682567077906e-08,6.031828129568995e-06,False
419,0.2300806856948577,16.228637047504826,16.326319404870624,True
420,0.0088507182226462,1.2397632900251432,4.039503718909667,True
421,0.0050817253349946,1.2602879684156416,1.1266597024276532,True
422,0.1110244591744877,3.0943516346577993,2.637290526110412,True
423,-0.0167535868137639,0.006095928774626973,0.015050476443476677,False
424,0.263144607598455,11.711809096075507,12.75189861234531,True
425,0.0019545880076757,1.0360209128876028,1.1655665713551902,True
426,-0.0169003655825233,1.1992106450387535e-09,1.8949186025646844e-08,False
427,0.1328669066815788,1.6572356350562105,1.8578784210134622,True
429,-0.1098221136576959,0.005514383493948525,0.2658336825127028,False
430,0.3271632432003261,2.6802449884945676,2.746859810900753,True
431,-0.0111832195589817,0.6060563492122167,0.9149369411996027,False
434,-0.010295097668656,0.0008351211444557103,0.002784213034622801,False
435,-0.0180750936883691,0.0781224425057989,0.48707016248460755,False
436,0.6029422680798052,7.803451652268856,9.465149702921405,True
437,-0.2125439908801775,0.28770373963379725,0.8832106922159035,False
438,-0.0260448962288066,0.054132093205095794,0.16507094007393452,False
439,0.0597172508824038,1.7961401230585423,4.375470514116973,True
440,-0.3145600396490929,0.0011591526909784321,0.0005540009314590853,False
442,-0.0087817073443694,0.1632998358204042,0.7510816648165664,False
444,-0.0143446771519714,0.004080532533548046,0.003400927359222765,False
445,-0.0303533454414282,7.181176842626964e-09,1.1992995160777182e-08,False
447,0.1869843971533013,9.183214802697648,10.305035199538748,True
448,-0.0684934273224337,1.025848792050715e-10,4.548125942464805e-09,False
449,-0.0634679860269827,2.9473599119948373e-09,4.163467767175964e-09,False
450,-0.0549233065435883,1.1865558005066964e-11,2.435192225005558e-10,False
451,-0.0313334710467175,0.010013202945631183,0.09434987946448167,False
453,-0.0267266516584911,0.000791730178615634,0.0009258468151615053,False
454,0.308990868350704,2.2074815025653645,3.998470570964275,True
456,-0.0541695904016258,0.018941069207257057,0.14717400740091627,False
457,0.0900488590413095,2.3709501178813537,3.2000284291638184,True
458,-0.363538041437928,3.781240182734588e-10,1.919402023390075e-10,False
459,0.0195920339937681,2.8751119211986627,3.254296571327387,True
460,-0.0564352835368051,0.00889602630960539,0.2574386706070474,False
461,0.908491197162818,8.919931540854053,9.324680268146802,True
462,-0.0378899414800777,0.0010313399556405028,0.004024954635208333,False
463,0.2009337021014704,3.8489613739086312,4.306237571116493,True
464,-0.0310870199661179,4.373738746841737e-14,1.1530942657380104e-13,False
465,-0.0131523710895095,0.05816391629011884,5.278164983548898,False
466,0.1524570592201944,3.932707101012127,6.99575356198845,True
467,0.0450683435982012,4.395796908061247,7.276720005973894,True
468,-0.0139016687804437,8.28521254381287e-06,8.088860554788585e-06,False
469,-0.0040408284668644,0.7586662919909872,0.6445912300668764,False
470,-0.0776858682912108,9.986630334778542e-11,1.1118664105594403e-10,False
471,-0.0950712461369743,0.0034108480005081397,0.008756242534575043,False
472,0.0560191838409316,6.165479172936678,7.3786228276747226,True
474,0.148678232231648,4.2424631781553765,3.587155754308272,True
475,-0.0265011328495816,0.9158283488431875,0.5536970665908745,False
476,-0.1603728948945888,8.029807150579181e-10,7.498155537782107e-09,False
477,0.6837045392912708,4.173391151217356,8.516703431924713,True
478,0.0518630191010488,2.784960748448146,4.197597890893746,True
479,-0.0497709546538588,1.8904374377649888e-07,2.054015685167973e-07,False
481,-0.0535196064108855,0.01593330005577218,0.007057882220143183,False
482,0.0377889014730436,1.0562351052669807,1.2216934422810486,True
483,-0.1033235410023717,1.1011424685557461e-07,2.3442778709568442e-07,False
484,-0.0254670929229229,0.0005448897873115661,0.030210949411440827,False
487,-0.0435357540136257,0.5815025227621735,0.8224555837303481,False
488,0.1865489925172634,12.537494865800742,13.777144139762019,True
489,-0.1470776682329386,9.33614300803141e-06,0.00014257044997986556,False
490,0.5831556651221378,10.267129348983108,9.735547433755825,True
492,-0.0780322765599841,4.869848774785231e-06,0.0003338888769300514,False
493,-0.0119105366335621,0.6588833484398879,0.7876048564424695,False
494,-0.0479075825680728,0.0004204850831788146,0.0005305682919498104,False
495,0.2319566509368474,5.588491687557442,7.568991134860204,True
497,0.0867446095596241,2.7739253317952604,2.7692116967262193,True
498,-0.0103696792114714,0.005759674809845468,0.007310857699701869,False
499,0.1635042797864936,3.1118153680940077,1.9339568005380305,True
500,-0.0674242030369325,0.01341608311044724,0.017837584814249113,False
501,-0.011321826302389,0.13845052222227325,1.3883744829658509,False
502,-0.3427335324002219,7.87190578577619e-05,0.00022155712947903204,False
505,0.0346010063106349,2.476236686312742,2.7288182310550564,True
506,-0.0370181250576156,1.6914505539966513e-11,4.3292198919654553e-10,False
507,-0.0217231306492818,7.858389072180267e-11,1.0860721355594333e-10,False
508,-0.045193322611953,0.023376856984013625,0.4234321366466868,False
