sample_id,lam_D,lam_N,lam_ASC,Kd,n_d,n_ASC,d_D,d_N,d_A,d_ASC,f_D,f_N,k_cis,n_branches,classification,nonuniform_max_re_lambda,uniform_re_lambda,dominant_lambda_graph,D_star,N_star,A_star,ASC_star
1810,13.111943856028661,2.3942213235330043,0.9157645613955303,0.051029022627770336,5.052986470972987,2.946603477444469,0.015426958562703938,0.0250975499178921,1.603844410774621,0.018940281407938808,0.011958473768173696,2.848815117680127,0.3617581884282519,0,no_positive_fixed_point,,,,,,,
1811,0.7712926953546523,0.10992469621640302,0.13053736838557153,0.7499859226097152,5.8880309102106905,1.8875404927169646,0.019022209977463105,0.06534189731844663,0.2222483255653496,0.02141791140932109,0.008525295983243347,0.1424566703231389,0.21131539930807217,1,stable_homogeneous,-0.01903850431030662,-0.019022987320387878,5.863703305156273,39.12559524828162,0.00263132632705708,0.39594167028033916,4.690197247549114
1812,0.5803202749906962,0.699445573739405,1.282894022258096,0.08945328585785843,4.9636422458026255,4.194602748868466,0.05012655442991497,0.11668664390831472,0.3021104886100059,0.14886046670811687,0.20866651885105866,0.224556277620212,0.5804326044975542,1,nonuniform_instability,0.37481140216903347,-0.11668519901252168,-3.0,0.012852555647528229,4.944356503969279,0.28340657251267726,0.06780578494282379
1813,10.511839897829393,0.15200131594727978,0.12037754935862008,0.0675795090750107,1.9843025402482901,5.213823391332687,0.07129149188943835,0.02282432571341532,0.23298368515043577,0.14863738432441717,0.2912370187034192,0.36621663387971853,0.06018163431511151,1,nonuniform_instability,0.2217473713027602,-0.022828095119746077,-3.0,0.004250744302716439,4.688460817119385,0.18795724849324066,0.003891487201112323
1814,24.31665239570273,0.37488163235138494,4.790436789460563,0.1249211123595083,5.552288166448149,5.175039805994933,0.031538495811464846,0.33671082742743946,0.17972660305940313,0.18402339117023112,0.3526736132914102,0.24697713552521053,0.37295250347639625,1,nonuniform_instability,0.42955770292542395,-0.0015364609304090726,-3.0,0.0612526295266663,0.8324724995756488,0.42042667852231796,0.048658857748155704
1815,1.2578586483289023,0.37571196438919013,3.4013902981183737,0.3429347831946244,5.321395455789762,3.1698790078459913,0.01470454873269514,0.027358923694624216,0.3255443284236694,0.662305665706652,0.006443261545253173,0.07552751938369362,0.038379769509435634,1,nonuniform_instability,0.1698118171115745,-0.02622498879790486,-3.0,0.46688313548577137,1.4627512638667657,0.9506595311832519,0.1950375997732203
1816,43.26489638490519,6.417166809921078,0.11770420226505524,0.06273253789932362,3.9166387859551564,4.75564638617179,0.03270868345238937,0.7970684540053913,0.49319474246534317,0.017539383345479283,0.2690848073873971,5.83651804428458,0.04122314941453884,1,nonuniform_instability,0.11236483304419698,-0.2487797348490841,-3.0,0.00048092825145304934,7.8841757177369916,0.26922986254193637,0.006573334047246352
1817,41.05513351787111,5.264057271601374,0.37450602826555596,0.8201560707989308,3.4385462659979664,4.377792602555463,0.04698416661593449,0.3688461961948086,0.10740980783802288,0.033232491414553145,0.006873199086894244,1.3295124128975893,1.9120842320224922,1,nonuniform_instability,0.09415274663812039,-0.06925542567083193,-3.0,0.00229895876644781,13.443087768387047,2.2952496156427236,0.12318018428525468
1818,32.448761094724546,7.817814523920314,0.16901204849869972,0.062239002346871214,4.649118323990061,2.4826446657883783,0.20697808591674496,0.07338225784177992,0.11089607928976229,0.7787111292974769,0.07865753551799137,1.2053724621034756,0.14111069257274936,1,nonuniform_instability,0.32271217471447244,-0.07338227145047971,-3.0,3.364597991877977e-05,106.17653522339185,0.23297968532992874,0.007893377539256329
1819,2.519505073611204,3.137300558551563,5.081421787687249,0.05931282127776344,3.807571218082453,4.496700061908764,0.07286738732833041,0.2500326799073574,6.149147160995122,0.04884542753534218,0.034453673749721234,0.1050551249568524,1.976153868353375,1,stable_homogeneous,-0.04884535375485629,-0.04884545553819261,-3.0,1.1960976924040225,0.9316013116505085,0.11422215541646166,5.189993887446275
1820,41.07884017087875,0.6811733910154861,2.415143933375578,0.7396102368183703,5.542390463427864,3.1940611496595115,0.2703281941579557,0.02807674140970322,0.7610436793789667,0.08898822322428511,0.008493353299818105,1.4089151052879267,1.993220678235448,1,stable_homogeneous,-0.08898819288543562,-0.08898822322018024,-3.0,151.46607005674502,0.00043048202089450487,0.724263947670926,14.024251181416014
1821,36.26968367599172,0.14305082361661364,0.21846022638287607,0.0944130477986008,4.512748581361836,2.8550551010507843,0.8334497607469032,0.03924146830401157,0.4064901875989172,0.022715722869538556,0.010063185632549198,3.875407291267443,0.35596532848261153,0,no_positive_fixed_point,,,,,,,
1822,9.033927261843923,1.6119161435685088,6.235140320660666,0.042923730210243725,3.6160548857895733,1.1281637301735796,0.31326716650989456,0.015482011446243624,0.2264430655909725,0.06581546443001232,0.1573153205835621,1.0460210128641938,0.0763699602720782,1,stable_homogeneous,-0.06580790866550781,-0.06581534122083092,-3.0,27.985923666690933,0.009066101520369177,7.032226600995203,0.2998753927465733
1823,25.400295473207205,0.6782294635415902,0.4096839233366105,0.3966305573054261,1.3703888561691482,3.4266057037989746,0.766032646882018,0.3015327030414443,3.79036768213927,0.10837553310500532,0.02425885314635521,2.004776341271928,0.09315218082279375,1,stable_homogeneous,-0.10835529164543206,-0.10837640088679878,-3.0,31.576053587497466,0.0017705546009748137,0.1774201789963205,3.5544999427914195
1824,7.701154915267313,0.14226816368673464,0.32717247795710935,2.636137363975315,2.2962124475562944,5.66818089721797,0.010510054241751809,0.03362212141585926,0.2647658087681795,0.030178254111126315,0.013454373806868732,0.5225694219932201,1.5956943975991167,1,stable_homogeneous,-0.010511214883764941,-0.01051005474426725,5.863703305156273,700.513470526421,4.292632389264325e-05,0.3561012780609872,10.841204202664017
1825,2.4657148249739334,5.382443569375893,6.212950563553171,0.10134467902583838,2.0260969803356117,1.602876941084441,0.028696544620077695,0.023132427319413163,3.247495478590608,0.038582950380965646,0.011057707456833097,1.9232750232016185,0.05337171908890196,1,stable_homogeneous,-0.028719598293215316,-0.02869653471073333,5.863703305156273,83.74030333462345,0.005544188051630064,1.6497440442892037,1.8192702557928442
1826,3.4220853594663407,2.376471015742011,3.6009186261174175,0.33569781466605136,2.294609497519266,1.056969872579707,0.013847444099141303,0.4093960463641316,7.739830960167366,0.026257981791363894,0.04664015675080647,0.9903382499954982,0.5314145167945029,1,stable_homogeneous,-0.013885431183284195,-0.013847801414213094,5.863703305156273,225.62533574358176,0.001626625382473298,0.2817596105344495,74.89721268259132
