parameter,tier,multiplier,value,n_branches,branch,D_star,N_star,A_star,ASC_star,nonuniform_max_re_lambda,uniform_re_lambda,dominant_lambda_graph,oscillatory
f_D,tier1,0.7071067811865476,0.03535533905932738,1,0,28.769818131904735,0.008791921294614712,0.9105911160339085,0.34525067760441813,-0.03230862669422089,-0.09999999999999222,-3.0,False
f_D,tier1,0.8408964152537145,0.04204482076268573,1,0,28.668622357725113,0.008822928027002326,0.9105882901038681,0.3452537810015164,-0.032331840516198196,-0.09999999999997676,-3.0,False
f_D,tier1,1.0,0.05,1,0,28.548283450528967,0.008860086156202866,0.9105849035401942,0.3452575001267988,-0.03235953748503029,-0.09999999999997704,-3.0,False
f_D,tier1,1.189207115002721,0.05946035575013606,1,0,28.40518104761935,0.008904682618814433,0.9105808390524626,0.3452619638177592,-0.03239260412830118,-0.09999999999999257,-3.0,False
f_D,tier1,1.414213562373095,0.07071067811865475,1,0,28.235010522271665,0.008958302469724743,0.9105759521799744,0.34526733076598304,-0.03243211099903785,-0.10000000000002429,-3.0,False
f_D,tier1,1.681792830507429,0.08408964152537146,1,0,28.03265385606547,0.009022910572255396,0.9105700638465792,0.34527379770158156,-0.032479354541457194,-0.10000000000000835,-3.0,False
f_D,tier1,2.0,0.1,1,0,27.7920262469886,0.009100961212143047,0.9105629503705388,0.34528161037692395,-0.032535910008551,-0.10000000000000801,-3.0,False
f_D,tier2,0.1,0.005000000000000001,1,0,29.229057517189947,0.00865390444508088,0.9106036947847521,0.34523686423821826,-0.032204157491599446,-0.09999999999996059,-3.0,False
f_D,tier2,0.1778279410038923,0.008891397050194615,1,0,29.170182160714248,0.008671355824004705,0.9106021042793312,0.3452386108131623,-0.03221747076952018,-0.09999999999997711,-3.0,False
f_D,tier2,0.31622776601683794,0.0158113883008419,1,0,29.065487662939734,0.008702563048088844,0.9105992600766298,0.34524173413420794,-0.03224120276204697,-0.10000000000000779,-3.0,False
f_D,tier2,0.5623413251903491,0.028117066259517456,1,0,28.87931907029239,0.008758614400600254,0.9105941515989326,0.34524734402978846,-0.032283586798013464,-0.10000000000000907,-3.0,False
f_D,tier2,1.0,0.05,1,0,28.548283450528967,0.008860086156202866,0.9105849035401942,0.3452575001267988,-0.03235953748503029,-0.09999999999997704,-3.0,False
f_D,tier2,1.7782794100389228,0.08891397050194615,1,0,27.959689004429954,0.009046435860902053,0.9105679197696394,0.3452761525002171,-0.032496460276864106,-0.10000000000002418,-3.0,False
f_D,tier2,3.1622776601683795,0.158113883008419,1,0,26.913272811729446,0.009397840193070314,0.9105358930456949,0.3453113293410679,-0.03274598904514686,-0.09999999999996137,-3.0,False
f_D,tier2,5.623413251903491,0.2811706625951746,1,0,25.05342123846429,0.010094788663185961,0.9104723736914565,0.3453811102813216,-0.0332097457412265,-0.10000000000000829,-3.0,False
f_D,tier2,10.0,0.5,1,0,21.750012936731757,0.011626210212464537,0.9103328010945602,0.34553450648892486,-0.03410339228851824,-0.10000000000000875,-3.0,False
f_N,tier1,0.5,0.3,1,0,35.042924772008,0.013255165280194957,0.8360995675579371,0.4415474260030035,-0.02954374453032319,-0.10000000000001004,-3.0,False
f_N,tier1,0.5946035575013605,0.3567621345008163,1,0,33.27077703380506,0.012053523543773943,0.8584341146418266,0.40934648029882964,-0.0285706240141926,-0.09999999999995092,-3.0,False
f_N,tier1,0.7071067811865476,0.4242640687119285,1,0,31.56277436542357,0.01092983643889038,0.8781654298760382,0.38340356401652564,-0.028876617761174363,-0.10000000000002908,-3.0,False
f_N,tier1,0.8408964152537145,0.5045378491522287,1,0,29.977797221661923,0.009867593763031436,0.8954801869108068,0.3623811245304491,-0.030221049950421703,-0.09999999999997417,-3.0,False
f_N,tier1,1.0,0.6,1,0,28.548283450528967,0.008860086156202866,0.9105849035401942,0.3452575001267988,-0.03235953748503029,-0.09999999999997704,-3.0,False
f_N,tier1,1.189207115002721,0.7135242690016326,1,0,27.285876068155403,0.007907334561313355,0.9236937737395834,0.3312456929241013,-0.03506882651042585,-0.0999999999999801,-3.0,False
f_N,tier1,1.414213562373095,0.8485281374238569,1,0,26.18803608036362,0.0070129411312198995,0.9350194015060268,0.31973426155081597,-0.03815880728336363,-0.09999999999999255,-3.0,False
f_N,tier1,1.681792830507429,1.0090756983044573,1,0,25.243786433224034,0.006181513704237343,0.9447661645052412,0.31024415258337995,-0.04147558275263781,-0.09999999999992829,-3.0,False
f_N,tier1,2.0,1.2,1,0,24.43795985134411,0.005416924513606471,0.9531258032251925,0.3023970039086889,-0.04489934024924619,-0.10000000000000073,-3.0,False
f_N,tier2,0.1,0.06,1,0,40.61762187997622,0.03455602748595091,0.5052901169162053,1.730661466713874,-0.08824083180586499,-0.09999999999999391,-3.0,False
f_N,tier2,0.1778279410038923,0.10669676460233538,1,0,41.74551789782767,0.024133835764203516,0.6449688009303527,0.9143331222793366,-0.06430677355530728,-0.10000000000000964,-3.0,False
f_N,tier2,0.31622776601683794,0.18973665961010275,1,0,39.3320744264591,0.017052436969857178,0.7635470542799778,0.5718508741393334,-0.03944261599406292,-0.09999999999999644,-3.0,False
f_N,tier2,0.5623413251903491,0.33740479511420945,1,0,33.83791116736834,0.012430743693847232,0.8515362853290612,0.4189548061090882,-0.028733477984842618,-0.09999999999999917,-3.0,False
f_N,tier2,1.0,0.6,1,0,28.548283450528967,0.008860086156202866,0.9105849035401942,0.3452575001267988,-0.03235953748503029,-0.09999999999997704,-3.0,False
f_N,tier2,1.7782794100389228,1.0669676460233537,1,0,24.97004784063387,0.005927931209353261,0.9475999528162979,0.30755446893955074,-0.04257099901073049,-0.09999999999994215,-3.0,False
f_N,tier2,3.1622776601683795,1.8973665961010275,1,0,22.852085221738143,0.003727852890282137,0.9698109905309812,0.28749719824340886,-0.053865876871338134,-0.09999999999989397,-3.0,False
f_N,tier2,5.623413251903491,3.3740479511420944,1,0,21.65030278865242,0.00224229039955458,0.9827845778283888,0.2765719741577226,-0.06397707273465328,-0.10000000000006162,-3.0,False
f_N,tier2,10.0,6.0,1,0,20.9756801794695,0.0013113619456002873,0.9902415157357864,0.27053856057913017,-0.07230484262795361,-0.09999999999985734,-3.0,False
k_cis,tier1,0.5,0.175,1,0,24.102238873945556,0.010978641390870608,0.9525954143309369,0.3028870860893557,-0.04509264837130939,-0.10000000000000167,-3.0,False
k_cis,tier1,0.5946035575013605,0.20811124512547616,1,0,24.97223206472915,0.01050452854126196,0.9443574880666732,0.3106345898788395,-0.041616996867042164,-0.09999999999997711,-3.0,False
k_cis,tier1,0.7071067811865476,0.24748737341529164,1,0,25.992386243954687,0.009989473304953023,0.9347408946576488,0.3200109935129213,-0.038251601235333055,-0.09999999999996229,-3.0,False
k_cis,tier1,0.8408964152537145,0.29431374533880006,1,0,27.179947233045134,0.009438660035981757,0.9235522142230858,0.3313929850687277,-0.035115253058076765,-0.09999999999996496,-3.0,False
k_cis,tier1,1.0,0.35,1,0,28.548283450528967,0.008860086156202866,0.9105849035401942,0.3452575001267988,-0.03235953748503029,-0.09999999999997704,-3.0,False
k_cis,tier1,1.189207115002721,0.4162224902509523,1,0,30.10262963408653,0.008264540800400356,0.8956238789169017,0.36221305019238903,-0.030170673871562727,-0.1000000000000326,-3.0,False
k_cis,tier1,1.414213562373095,0.4949747468305832,1,0,31.834280920487146,0.007665150861578393,0.87845243697144,0.3830422809648949,-0.028766283966651658,-0.09999999999997712,-3.0,False
k_cis,tier1,1.681792830507429,0.5886274906776001,1,0,33.71383146002483,0.007076405586569508,0.8588618830381763,0.4087601314052687,-0.028383404814054915,-0.10000000000000649,-3.0,False
k_cis,tier1,2.0,0.7,1,0,35.68526115009535,0.006512679867635554,0.836664054708756,0.4406936677897698,-0.029253905730844118,-0.09999999999997398,-3.0,False
k_cis,tier2,0.1,0.034999999999999996,1,0,20.364474195125528,0.013490749933206213,0.9890353039956109,0.27150269480602,-0.07303105923073777,-0.09999999999999584,-3.0,False
k_cis,tier2,0.1778279410038923,0.062239779351362295,1,0,21.093330870261216,0.012928442877399225,0.9817341237009135,0.2774360623070619,-0.06452223919454984,-0.09999999999998556,-3.0,False
k_cis,tier2,0.31622776601683794,0.11067971810589328,1,0,22.390735041359456,0.012021420287225745,0.9690063712995419,0.2881933104436466,-0.05421085597039265,-0.09999999999998364,-3.0,False
k_cis,tier2,0.5623413251903491,0.19681946381662216,1,0,24.676646811464476,0.010661802278742279,0.9471511051422853,0.30797844679044023,-0.04272874264420064,-0.10000000000000074,-3.0,False
k_cis,tier2,1.0,0.35,1,0,28.548283450528967,0.008860086156202866,0.9105849035401942,0.3452575001267988,-0.03235953748503029,-0.09999999999997704,-3.0,False
k_cis,tier2,1.7782794100389228,0.6223977935136229,1,0,34.341966871793105,0.006891540141927779,0.8520085556778556,0.41828763453822027,-0.02851648797791721,-0.09999999999994715,-3.0,False
k_cis,tier2,3.1622776601683795,1.1067971810589328,1,0,40.64876985226806,0.005223963995343445,0.7644517565875174,0.5699385561623238,-0.038684213725222426,-0.09999999999999826,-3.0,False
k_cis,tier2,5.623413251903491,1.9681946381662219,1,0,44.195008869396375,0.004061962616989293,0.6462665059860396,0.9093360768058179,-0.06240358452083541,-0.10000000000002339,-3.0,False
k_cis,tier2,10.0,3.5,1,0,44.38439395396774,0.003172294981806174,0.5068814047614858,1.7172032149795582,-0.08524283551885266,-0.09999999999996471,-3.0,False
n_d,hill_set,0.3333333333333333,1.0,1,0,25.113919006922384,0.01007049547461064,0.9104745877542127,0.34537867765096436,-0.05846923021400099,-0.09999999999999278,-3.0,False
n_d,hill_set,0.6666666666666666,2.0,1,0,26.849725478994856,0.009420061839428551,0.910533867781723,0.3453135539657667,-0.04267661224815856,-0.10000000000000818,-3.0,False
n_d,hill_set,1.0,3.0,1,0,28.548283450528967,0.008860086156202866,0.9105849035401942,0.3452575001267988,-0.03235953748503029,-0.09999999999997704,-3.0,False
n_d,hill_set,1.3333333333333333,4.0,1,0,30.195464269095833,0.008377167991372846,0.9106289163349635,0.34520916935117185,-0.025125187670284994,-0.09999999999997711,-3.0,False
n_d,hill_set,1.6666666666666667,5.0,1,0,31.77882512801054,0.007960112876988348,0.9106669264213377,0.3451674373232459,-0.01999884488303968,-0.09999999999999289,-3.0,False
n_d,hill_set,2.0,6.0,1,0,33.28795157102906,0.007599511304595446,0.910699791374771,0.345131359564202,-0.016450364686947914,-0.09999999999999261,-3.0,False
n_ASC,hill_set,0.3333333333333333,1.0,1,0,48.266671337604954,0.0052423718411761565,0.9109146192752346,2.4774661666861215,-0.0987823917651451,-0.10000000000003352,-3.0,False
n_ASC,hill_set,0.6666666666666666,2.0,1,0,46.95487430418773,0.005388751150650582,0.9109012783761433,0.9785362009907579,-0.08671073499714918,-0.10000000000003327,-3.0,False
n_ASC,hill_set,1.0,3.0,1,0,28.548283450528967,0.008860086156202866,0.9105849035401942,0.3452575001267988,-0.03235953748503029,-0.09999999999997704,-3.0,False
n_ASC,hill_set,1.3333333333333333,4.0,1,0,1.6280397635320731,0.15312160441759312,0.8974370183315612,0.1233330604983172,0.026941979724916174,-0.09999999999999909,-3.0,False
n_ASC,hill_set,1.6666666666666667,5.0,1,0,0.12825200268136466,1.6485452783512917,0.7611452404540595,0.09422304568685798,0.1650717203689093,-0.10000000000000031,-3.0,False
n_ASC,hill_set,2.0,6.0,1,0,0.06593659784279537,2.7743132656249365,0.6585436011076008,0.08858414979246386,0.29679856282230727,-0.09999999999999998,-3.0,False
